"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","SE",1489,"1","2011","15",22171,20022,0,0,,,,,,,,,0,0,0,0,0,,20,,0,251,0,,1898,,"3","3","3","1","1","1","1","1","1","1","3","4","NA","3","NA","1","2","2","2","4","2","5","2","1","838.81","476.13","871.42","NA","1","1",,"1",1,,,,,
"2011","SE",1494,"2","2011","27",20856,12674,0,0,,,,,,,,,0,0,0,0,0,,0,,0,521,0,,7660,,"3","3","NA","1","1","1","1","1","1","1","1","6","4194.06","3","NA","2","2","2","2","1","2","6","2","1","1092.24","978.47","317.6","NA","1","1",,"1",1,,,,,
"2011","SE",1497,"3","2011","41",28630,25419,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,3211,,"3","3","NA","1","1","1","1","1","1","1","1","3","1572.77","3","NA","2","2","2","2","4","2","1","2","1","NA","848.25","1038.24","NA","1","1",,"1",1,,,,,
"2011","SE",1515,"2","2011","9",15185,7885,0,0,,,,,,,,,0,0,0,0,0,,597,,0,0,0,,7299,,"3","3","3","2","1","1","1","1","1","1","1","4","4194.06","3","3","1","2","2","1","4","2","5","2","1","NA","NA","1472.85","NA","1","1",,"1",1,,,,,
"2011","SE",1519,"2","2011","33",54769,49215,0,0,,,,,,,,,0,0,0,0,0,,156,,0,0,0,,5554,,"3","3","NA","1","1","1","1","1","1","1","1","4","2097.03","3","NA","2","2","2","2","1","2","3","2","1","NA","981.3","681.12","NA","1","1",,"1",1,,,,,
"2011","SE",1531,"1","2011","16",36059,30966,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5093,,"3","3","NA","1","1","1","1","3","1","1","3","3","2621.29","2","3","2","2","1","2","1","2","1","2","1","712.99","1092.24","827.28","0","1","1",,"1",1,,,,,
"2011","SE",1536,"1","2011","17",6192,5748,0,0,,,,,,,,,0,0,0,0,0,,1222,,0,0,0,,444,,"3","3","NA","1","1","1","1","1","1","1","1","6","1572.77","3","NA","2","2","2","2","1","2","6","2","1","NA","848.25","699.36","NA","1","1",,"1",1,,,,,
"2011","SE",1539,"2","2011","22",42630,33046,0,0,,,,,,,,,0,0,0,0,0,,529,,0,0,0,,9584,,"3","3","NA","2","1","2","1","1","1","1","2","4","1153.37","2","NA","2","2","2","2","1","2","5","2","1","NA","848.25","753.88","NA","1","1",,"1",1,,,,,
"2011","SE",1541,"2","2011","13",31582,26833,0,0,,,,,,,,,0,0,0,0,0,,26,,0,0,0,,4749,,"3","3","NA","1","1","1","1","1","3","3","1","6","1572.77","3","2","2","1","2","2","1","2","1","2","1","NA","1092.24","386.27","NA","1","1",,"1",1,,,,,
"2011","SE",1575,"2","2011","21",24599,21580,0,0,,,,,,,,,0,0,0,8888,0,,0,,0,181,0,,2838,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1048.51","3","2","2","2","2","2","1","2","6","2","1","NA","719.18","874.46","NA","1","1",,"1",1,,,,,
"2011","SE",1597,"1","2011","22",14205,8668,0,0,,,,,,,,,0,0,0,0,0,,0,,0,568,0,,4969,,"3","3","NA","1","1","1","1","1","1","1","1","6","1205.79","3","1","2","2","2","2","4","3","4","2","1","503.29","NA","475.4","NA","1","1",,"1",1,,,,,
"2011","SE",1603,"3","2011","33",17082,9861,0,0,,,,,,,,,0,0,0,0,0,,630,,0,0,0,,7221,,"3","3","3","2","1","1","1","1","1","1","1","6","524.26","3","NA","2","2","2","2","3","3","5","2","1","NA","848.25","722.43","NA","1","1",,"1",1,,,,,
"2011","SE",1607,"1","2011","28",42894,38698,0,0,,,,,,,,,0,0,0,8603,0,,1444,,0,0,0,,4196,,"3","3","NA","1","1","2","1","1","1","1","1","5","NA","3","3","2","2","2","2","2","2","6","2","1","NA","848.25","652.28","0","1","1",,"1",1,,,,,
"2011","SE",1608,"3","2011","13",12089,11962,0,0,,,,,,,,,0,0,0,0,0,,15,,0,0,0,,127,,"1","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","2","2","2","2","2","2","3","3","2","1","634.04","NA","565.15","NA","1","1",,"1",1,,,,,
"2011","SE",1613,"4","2011","17",26573,19383,0,0,,,,,,,,,0,0,0,0,0,,1957,,0,1181,0,,6008,,"3","3","3","1","1","1","1","1","1","1","1","6","3145.54","3","3","2","2","1","2","1","2","4","2","1","702.5","978.47","410.6","NA","1","1",,"1",1,,,,,
"2011","SE",1644,"2","2011","12",22841,12423,0,0,,,,,,,,,0,0,0,0,0,,82,,0,452,0,,9966,,"NA","3","NA","1","NA","1","1","1","1","1","1","2","NA","2","NA","2","2","2","2","4","2","6","2","1","NA","787.02","523.21","NA","1","1",,"1",1,,,,,
"2011","SE",1670,"1","2011","18",21905,13839,0,0,,,,,,,,,0,0,0,0,0,,3634,,0,0,0,,8066,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","2","6","2","1","1092.24","848.25","757.03","NA","1","1",,"1",1,,,,,
"2011","SE",1679,"4","2011","35",28931,28414,0,0,,,,,,,,,0,0,0,6846,0,,8,,0,33,0,,484,,"3","3","3","1","NA","1","1","1","1","1","1","5","1153.37","3","2","2","2","2","2","1","2","3","2","1","NA","848.25","801.9","NA","1","1",,"1",1,,,,,
"2011","SE",1689,"1","2011","13",41270,34446,0,0,,,,,,,,,0,0,22953,2753,0,,0,,0,0,0,,6823,,"3","3","3","1","1","1","1","1","1","1","1","6","2097.03","2","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","652.28","NA","1","1",,"1",1,,,,,
"2011","SE",1694,"4","2011","45",58680,49852,0,0,,,,,,,,,0,0,0,0,0,,62,,0,842,0,,7985,,"3","3","NA","1","1","1","1","1","1","1","1","4","1572.77","2","NA","2","NA","2","2","1","2","5","2","1","NA","NA","305.22","NA","1","1",,"1",1,,,,,
"2011","SE",1738,"3","2011","21",111326,97008,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14318,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","2","2","2","2","2","1","2","6","2","1","NA","848.25","513.77","NA","1","1",,"1",1,,,,,
"2011","SE",1749,"1","2011","10",17436,9662,0,0,,,,,,,,,0,0,0,0,0,,54,,0,0,0,,7775,,"NA","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","3","2","2","1","524.26","1092.24","293.06","NA","1","1",,"1",1,,,,,
"2011","SE",1764,"3","2011","15",31806,26248,0,0,,,,,,,,,0,0,0,0,0,,7170,,0,851,0,,4707,,"3","3","NA","1","1","1","1","1","1","1","1","5","4508.61","1","NA","2","2","2","2","1","2","2","2","1","NA","1092.24","549.32","NA","1","1",,"1",1,,,,,
"2011","SE",1765,"3","2011","30",46380,44043,0,0,,,,,,,,,0,0,0,0,0,,4,,0,179,0,,2158,,"3","3","3","1","1","1","1","1","1","1","1","6","2621.29","3","3","2","2","2","2","4","3","3","1","1","NA","719.18","527.09","NA","1","1",,"1",1,,,,,
"2011","SE",1809,"4","2011","20",102767,95568,0,0,,,,,,,,,0,0,0,0,0,,63,,0,0,0,,7200,,"3","3","NA","2","1","1","1","1","1","1","2","5","2621.29","3","NA","2","2","2","2","4","2","6","2","1","NA","1092.24","846.89","NA","1","1",,"1",1,,,,,
"2011","SE",1810,"3","2011","8",9711,2934,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6777,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","1","NA","2","2","2","1","2","2","4","1","1","587.17","978.47","589.48","NA","1","1",,"1",1,,,,,
"2011","SE",1821,"2","2011","15",14361,7392,0,0,,,,,,,,,0,0,0,0,0,,5,,0,728,0,,6241,,"3","3","NA","1","1","1","1","1","3","1","1","5","2097.03","NA","3","2","2","2","2","1","2","6","2","1","NA","787.02","499.3","NA","1","1",,"1",1,,,,,
"2011","SE",1863,"3","2011","22",17667,14461,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3207,,"3","3","3","1","1","2","1","1","1","1","1","5","2621.29","NA","NA","2","2","2","2","1","2","4","2","1","635.61","978.47","629.84","NA","1","1",,"1",1,,,,,
"2011","SE",1880,"3","2011","43",21826,15229,0,0,,,,,,,,,0,0,0,0,0,,941,,0,0,0,,6597,,"3","1","3","1","1","1","1","1","1","1","1","3","3669.8","1","NA","2","2","1","1","4","2","3","2","1","NA","NA","703.66","NA","1","1",,"1",1,,,,,
"2011","SE",1886,"3","2011","18",33505,27775,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5729,,"3","3","3","2","1","1","1","1","1","1","1","6","2097.03","2","NA","2","2","2","1","1","2","2","2","1","NA","981.3","712.47","NA","1","1",,"1",1,,,,,
"2011","SE",1893,"2","2011","10",12942,12579,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,363,,"3","3","NA","1","1","1","1","1","1","1","1","5","2097.03","3","3","2","1","2","2","4","3","6","2","1","859.78","848.25","488.71","NA","1","1",,"1",1,,,,,
"2011","SE",1906,"4","2011","10",22980,8919,0,0,,,,,,,,,0,0,0,0,0,,471,,0,2004,0,,12056,,"3","3","NA","1","1","1","1","1","1","1","1","NA","NA","NA","NA","2","2","2","2","1","3","6","2","1","754.93","719.18","570.5","NA","1","1",,"1",1,,,,,
"2011","SE",1973,"4","2011","25",42376,30872,0,0,,,,,,,,,0,0,0,0,0,,106,,0,1385,0,,10119,,"3","3","NA","1","1","2","1","1","1","1","1","6","NA","2","NA","2","2","2","2","3","1","5","2","1","660.56","848.25","741.3","NA","1","1",,"1",1,,,,,
"2011","SE",1990,"1","2011","33",58172,26016,0,0,,,,,,,,,0,0,0,0,0,,1247,,0,524,0,,31632,,"3","3","NA","1","1","1","1","1","1","1","1","4","838.81","2","NA","2","2","2","2","1","2","5","2","1","NA","1092.24","440.69","NA","1","1",,"1",1,,,,,
"2011","SE",2001,"3","2011","17",42441,39277,0,0,,,,,,,,,0,0,0,0,0,,0,,0,52,0,,3113,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","2","4","2","1","NA","848.25","494.48","NA","1","1",,"1",1,,,,,
"2011","SE",2024,"1","2011","38",30900,27038,0,0,,,,,,,,,0,0,0,0,0,,25,,0,0,0,,3862,,"3","3","NA","1","1","1","1","1","1","1","3","2","2097.03","1","NA","2","2","2","2","1","2","5","2","1","NA","978.47","753.88","NA","1","1",,"1",1,,,,,
"2011","SE",2031,"4","2011","28",18996,3720,0,0,,,,,,,,,0,0,0,0,0,,71,,0,1964,0,,13312,,"3","3","3","1","1","1","1","1","1","1","1","4","1258.22","3","3","2","2","2","2","1","2","6","2","1","NA","NA","880.12","NA","1","1",,"1",1,,,,,
"2011","SE",2043,"3","2011","30",13080,10979,0,0,,,,,,,,,0,0,0,6538,0,,0,,0,127,0,,1974,,"3","3","3","1","1","1","1","1","1","1","1","4","2621.29","3","NA","2","2","2","2","4","2","5","1","1","NA","476.13","1045.79","NA","1","1",,"1",1,,,,,
"2011","SE",2056,"2","2011","9",44993,34471,0,0,,,,,,,,,0,0,0,0,0,,68,,0,240,0,,10282,,"3","3","3","1","1","1","1","1","1","1","1","4","2097.03","2","NA","2","2","2","2","1","2","1","2","1","NA","848.25","874.46","NA","1","1",,"1",1,,,,,
"2011","SE",2057,"2","2011","23",96214,90473,0,0,,,,,,,,,0,0,0,0,0,,2052,,0,602,0,,5138,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","4","2","1","1092.24","1092.24","834.93","NA","1","1",,"1",1,,,,,
"2011","SE",2064,"1","2011","24",44137,28915,0,0,,,,,,,,,0,0,0,0,0,,1240,,0,1596,0,,13626,,"3","3","NA","1","1","1","1","1","1","1","1","4","20970.3","2","3","2","2","2","2","1","2","5","2","1","NA","848.25","1097.79","NA","1","1",,"1",1,,,,,
"2011","SE",2083,"1","2011","18",23603,22730,0,0,,,,,,,,,0,0,12777,0,0,,0,,0,58,0,,815,,"3","3","3","1","1","1","1","1","1","1","1","1","943.66","3","NA","2","2","2","2","4","2","3","2","1","545.23","NA","508.74","NA","1","1",,"1",1,,,,,
"2011","SE",2103,"1","2011","35",30456,19287,0,0,,,,,,,,,0,0,0,0,0,,12863,,0,0,0,,11169,,"3","3","3","1","1","1","1","1","1","1","1","6","2097.03","3","3","1","2","2","2","1","2","4","2","1","NA","NA","549.32","0","1","1",,"1",1,,,,,
"2011","SE",2109,"4","2011","13",42838,29556,0,0,,,,,,,,,0,0,0,0,0,,5173,,0,0,0,,13282,,"3","3","NA","1","1","2","1","1","1","1","1","6","NA","2","1","2","2","2","2","1","2","6","2","1","NA","848.25","494.27","NA","1","1",,"1",1,,,,,
"2011","SE",2125,"4","2011","33",61408,52090,0,0,,,,,,,,,0,0,0,0,0,,1812,,0,0,0,,9319,,"3","3","NA","1","1","1","1","1","1","1","1","4","5242.57","2","NA","2","2","2","2","1","2","6","1","1","NA","NA","1097.79","NA","1","1",,"1",1,,,,,
"2011","SE",2142,"3","2011","29",27650,18544,0,0,,,,,,,,,0,0,0,0,0,,349,,0,2339,0,,6768,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","848.25","691.91","NA","1","1",,"1",1,,,,,
"2011","SE",2147,"3","2011","8",22232,12203,0,0,,,,,,,,,0,0,0,0,0,,260,,0,435,0,,9595,,"3","3","1","1","1","1","1","1","1","1","1","6","2097.03","3","NA","2","2","2","2","1","2","4","2","1","NA","1092.24","494.48","NA","1","1",,"1",1,,,,,
"2011","SE",2170,"1","2011","NA",28921,23076,0,0,,,,,,,,,0,0,0,0,0,,6801,,0,1021,0,,4824,,"3","3","NA","1","1","1","1","1","1","1","1","6","1572.77","3","NA","2","2","2","2","2","2","6","1","1","1092.24","837.55","1068.44","NA","1","1",,"1",1,,,,,
"2011","SE",2183,"3","2011","9",19588,12449,0,0,,,,,,,,,0,0,0,0,0,,68,,0,0,0,,7139,,"3","3","NA","1","1","1","1","1","3","1","3","5","5242.57","1","NA","2","2","2","2","3","2","2","2","1","587.17","NA","1045.79","NA","1","1",,"1",1,,,,,
"2011","SE",2203,"2","2011","23",21375,14902,0,0,,,,,,,,,0,0,0,0,0,,554,,0,832,0,,5641,,"3","3","3","1","1","NA","1","1","1","1","1","1","2097.03","3","2","2","2","2","1","1","3","3","2","1","NA","NA","398.96","NA","1","1",,"1",1,,,,,
"2011","SE",2208,"3","2011","55",44032,38224,0,0,,,,,,,,,0,0,0,0,0,,227,,0,0,0,,5808,,"3","3","NA","1","1","2","1","1","1","1","3","5","2097.03","2","NA","2","2","2","1","1","2","2","2","1","NA","978.47","572.59","NA","1","1",,"1",1,,,,,
"2011","SE",2216,"2","2011","18",18069,1151,0,0,,,,,,,,,0,0,0,0,0,,22,,0,973,0,,15946,,"3","3","NA","1","1","1","1","1","1","1","1","4","838.81","3","3","2","2","2","2","1","2","6","2","1","342.65","848.25","794.67","NA","1","1",,"1",1,,,,,
"2011","SE",2218,"4","2011","22",9397,2362,0,0,,,,,,,,,0,697,0,0,0,,8,,0,0,0,,7036,,"3","1","NA","1","1","1","1","1","3","1","1","6","3145.54","3","NA","1","2","2","2","1","1","1","2","1","NA","NA","615.9","NA","1","1",,"1",1,,,,,
"2011","SE",2230,"1","2011","17",31424,17274,0,0,,,,,,,,,0,0,0,0,0,,4761,,0,0,0,,14150,,"3","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","NA","2","2","2","2","4","2","6","2","1","NA","848.25","499.09","NA","1","1",,"1",1,,,,,
"2011","SE",2249,"3","2011","23",39956,28061,0,0,,,,,,,,,0,0,0,0,0,,69,,0,422,0,,11473,,"3","3","NA","1","1","2","1","1","1","1","1","6","1834.9","1","3","2","2","2","2","2","1","6","2","1","NA","NA","1125.06","NA","1","1",,"1",1,,,,,
"2011","SE",2270,"1","2011","30",19986,18073,0,0,,,,,,,,,0,0,0,0,0,,146,,0,102,0,,1811,,"3","3","NA","1","1","1","1","1","3","1","1","4","NA","3","NA","2","2","2","2","1","3","3","2","1","471.83","NA","601.43","NA","1","1",,"1",1,,,,,
"2011","SE",2288,"1","2011","12",12066,9846,0,0,,,,,,,,,0,0,0,0,0,,211,,0,0,0,,2220,,"1","3","NA","1","1","1","1","1","3","1","3","6","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","848.25","640.75","NA","1","1",,"1",1,,,,,
"2011","SE",2305,"1","2011","12",27769,27645,0,0,,,,,,,,,0,0,0,0,0,,1140,,0,5,0,,119,,"3","1","3","1","1","1","1","1","1","1","3","4","2097.03","3","NA","2","2","2","2","4","2","4","2","1","NA","696","1501.26","NA","1","1",,"1",1,,,,,
"2011","SE",2325,"3","2011","13",21903,16131,0,0,,,,,,,,,0,0,0,0,0,,38,,0,0,0,,5772,,"3","3","NA","1","1","1","1","1","1","1","1","4","20970.3","2","NA","2","2","2","1","1","2","5","2","1","NA","848.25","1017.06","NA","1","1",,"1",1,,,,,
"2011","SE",2336,"1","2011","32",39100,28507,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10593,,"3","3","NA","1","1","1","1","1","3","1","1","4","1258.22","3","3","2","2","2","2","1","2","4","2","1","NA","696","498.25","NA","1","1",,"1",1,,,,,
"2011","SE",2343,"2","2011","33",17762,12109,0,0,,,,,,,,,0,0,0,0,0,,1983,,0,620,0,,5033,,"NA","3","NA","2","2","1","1","1","2","1","1","4","2830.99","3","1","2","2","2","2","3","2","3","2","1","NA","978.47","589.48","NA","1","1",,"1",1,,,,,
"2011","SE",2355,"4","2011","36",72020,66812,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5208,,"3","3","3","1","1","1","1","3","1","1","3","2","3145.54","NA","1","2","1","2","2","3","2","4","2","1","NA","848.25","633.62","NA","1","1",,"1",1,,,,,
"2011","SE",2366,"2","2011","17",24058,16226,0,0,,,,,,,,,0,0,0,0,0,,159,,0,0,0,,7832,,"3","3","3","1","1","1","1","1","1","1","1","6","3145.54","3","NA","2","2","2","1","1","2","5","2","1","NA","848.25","494.27","NA","3","1",,"1",1,,,,,
"2011","SE",2374,"3","2011","26",11930,2803,0,0,,,,,,,,,0,0,0,0,0,,336,,0,937,0,,8190,,"3","3","NA","1","1","1","1","1","1","1","1","3","4194.06","2","NA","2","2","2","2","3","1","3","2","1","NA","1092.24","361.63","NA","1","1",,"1",1,,,,,
"2011","SE",2399,"2","2011","16",17958,14271,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3687,,"3","3","NA","2","1","2","1","1","1","1","3","3","1258.22","3","NA","2","1","2","2","1","3","6","2","1","NA","848.25","1051.14","NA","1","1",,"1",1,,,,,
"2011","SE",2407,"3","2011","40",106646,98494,0,0,,,,,,,,,0,0,35330,10953,0,,0,,0,0,0,,8152,,"3","3","3","1","1","1","1","1","1","1","1","6","3145.54","3","NA","2","2","2","2","4","2","2","2","1","NA","848.25","375.79","NA","1","1",,"1",1,,,,,
"2011","SE",2409,"1","2011","11",33120,17426,0,0,,,,,,,,,0,0,0,0,0,,533,,0,0,0,,15694,,"3","3","NA","1","1","1","1","1","1","1","1","2","NA","3","2","2","2","2","2","1","3","3","2","1","NA","719.18","490.81","NA","1","1",,"1",1,,,,,
"2011","SE",2410,"3","2011","9",13044,9208,0,0,,,,,,,,,0,0,0,0,0,,0,,0,203,0,,3633,,"3","3","NA","1","1","1","1","3","1","1","3","1","2097.03","3","NA","2","2","2","2","1","2","2","2","1","859.78","NA","575.84","NA","1","1",,"1",1,,,,,
"2011","SE",2451,"1","2011","10",16306,9546,0,0,,,,,,,,,0,0,0,0,0,,417,,0,0,0,,6760,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","4","1","1","NA","NA","670","0","1","1",,"1",1,,,,,
"2011","SE",2460,"4","2011","NA",8953,4863,0,0,,,,,,,,,0,0,0,0,0,,94,,0,1050,0,,3039,,"3","3","3","1","1","2","1","1","3","1","1","4","1363.07","2","2","2","2","2","2","1","2","2","1","1","NA","476.13","319.38","NA","1","1",,"1",1,,,,,
"2011","SE",2468,"3","2011","49",38076,775,0,0,,,,,,,,,0,0,0,0,0,,66,,0,0,0,,37301,,"3","3","3","2","1","1","1","1","1","1","1","6","3669.8","3","NA","2","2","2","2","3","2","4","2","1","775.9","1092.24","410.6","NA","1","1",,"1",1,,,,,
"2011","SE",2485,"3","2011","42",11972,8943,0,0,,,,,,,,,0,0,0,0,0,,45,,0,0,0,,3029,,"3","3","NA","1","1","2","1","1","1","1","1","5","NA","2","2","2","2","2","2","1","2","4","1","1","NA","NA","653.12","NA","1","1",,"1",1,,,,,
"2011","SE",2495,"1","2011","55",29541,22032,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7509,,"3","3","NA","1","1","2","1","1","1","1","1","4","3669.8","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","676.5","NA","1","1",,"1",1,,,,,
"2011","SE",2496,"3","2011","10",26185,20019,0,0,,,,,,,,,0,0,0,2177,0,,0,,0,121,0,,6044,,"3","3","NA","1","1","1","1","1","1","1","1","6","4194.06","2","NA","2","2","2","2","3","2","6","2","1","1092.24","1092.24","880.12","NA","1","1",,"1",1,,,,,
"2011","SE",2504,"3","2011","15",21805,17935,0,0,,,,,,,,,0,0,0,0,0,,9,,0,0,0,,3870,,"3","3","NA","1","1","2","1","1","1","1","1","3","2621.29","3","3","2","2","2","1","1","2","6","2","1","NA","NA","661.82","NA","1","1",,"1",1,,,,,
"2011","SE",2514,"1","2011","12",12550,2886,0,0,,,,,,,,,0,0,0,0,0,,0,,0,503,0,,9161,,"3","3","3","1","1","1","1","1","1","1","1","6","524.26","3","NA","2","2","2","2","4","2","6","2","1","NA","719.18","549.32","NA","1","1",,"1",1,,,,,
"2011","SE",2524,"3","2011","12",34661,25667,0,0,,,,,,,,,0,0,0,0,0,,556,,0,52,0,,8942,,"3","3","3","1","1","1","1","1","1","1","1","6","5242.57","3","3","1","2","2","2","1","2","6","2","1","NA","1092.24","640.54","NA","1","1",,"1",1,,,,,
"2011","SE",2534,"2","2011","13",19333,13886,0,0,,,,,,,,,0,0,0,0,0,,0,,0,149,0,,5298,,"3","3","3","1","1","1","1","1","1","1","1","5","1572.77","1","2","2","2","1","1","1","2","4","2","1","838.81","NA","709.53","NA","1","1",,"1",1,,,,,
"2011","SE",2548,"3","2011","30",168667,154297,0,0,,,,,,,,,0,0,0,0,0,,2124,,0,0,0,,14370,,"3","3","NA","2","1","1","1","1","1","1","3","4","2097.03","3","NA","2","2","2","2","1","2","1","2","1","NA","978.47","874.46","NA","3","1",,"1",1,,,,,
"2011","SE",2553,"3","2011","49",36497,27035,0,0,,,,,,,,,0,0,0,0,0,,2001,,0,1408,2069,,5985,,"3","3","3","1","1","1","1","1","1","1","1","3","NA","1","NA","2","2","2","2","1","2","5","2","1","NA","787.02","416.16","NA","1","1",,"1",1,,,,,
"2011","SE",2572,"3","2011","17",11561,11156,0,0,,,,,,,,,0,0,0,0,0,,9,,0,0,0,,404,,"3","3","NA","1","1","1","1","1","1","1","1","5","1677.62","3","NA","2","2","2","2","4","2","3","2","1","366.98","NA","526.67","NA","1","1",,"1",1,,,,,
"2011","SE",2591,"3","2011","49",56178,41605,0,0,,,,,,,,,0,0,0,0,0,,177,,0,0,0,,14573,,"3","3","3","2","1","1","1","1","1","1","1","6","1100.94","2","2","2","2","2","2","1","1","2","2","1","NA","981.3","242.31","NA","1","1",,"1",1,,,,,
"2011","SE",2612,"3","2011","14",24983,15922,0,0,,,,,,,,,0,0,0,0,0,,61,,0,161,0,,8900,,"3","3","3","1","1","1","1","3","1","1","3","NA","NA","2","NA","2","2","2","1","1","2","6","2","1","NA","1092.24","1501.26","NA","1","1",,"1",1,,,,,
"2011","SE",2624,"3","2011","18",23493,11841,0,0,,,,,,,,,0,0,0,0,0,,265,,0,0,0,,11652,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","2","2","1","2","6","2","1","NA","981.3","1032.47","NA","1","1",,"1",1,,,,,
"2011","SE",2660,"3","2011","33",25256,18085,0,0,,,,,,,,,0,0,0,0,0,,167,,0,0,0,,7171,,"3","3","NA","1","1","2","1","1","1","1","1","2","2097.03","2","NA","2","2","2","2","1","2","5","2","1","NA","978.47","522.06","NA","1","1",,"1",1,,,,,
"2011","SE",2729,"1","2011","13",49107,-20558,0,0,,,,,,,,,0,0,0,0,0,,62,,0,0,0,,69665,,"3","3","NA","1","1","1","1","1","1","1","1","6","1572.77","3","3","2","2","2","2","1","2","6","2","1","NA","1092.24","1068.44","NA","1","1",,"1",1,,,,,
"2011","SE",2747,"3","2011","27",32944,21716,0,0,,,,,,,,,0,0,0,0,0,,1,,0,1168,0,,10060,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","2","2","2","2","1","1","2","5","2","1","574.59","NA","680.8","NA","1","1",,"1",1,,,,,
"2011","SE",2764,"3","2011","17",23633,8889,0,0,,,,,,,,,0,0,0,18136,0,,0,,0,504,0,,14240,,"3","3","NA","1","1","2","1","1","1","1","1","6","2097.03","3","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","545.12","NA","1","1",,"1",1,,,,,
"2011","SE",2772,"4","2011","8",32711,26652,0,0,,,,,,,,,0,0,0,0,0,,30,,0,0,0,,6059,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","2","4","2","1","NA","848.25","513.77","NA","1","1",,"1",1,,,,,
"2011","SE",2773,"2","2011","11",24185,16944,0,0,,,,,,,,,0,0,2333,0,0,,0,,0,581,0,,6660,,"3","3","NA","1","1","1","1","1","1","1","1","6","4508.61","3","3","2","2","2","2","1","2","5","2","1","NA","848.25","722.43","NA","1","1",,"1",1,,,,,
"2011","SE",2779,"3","2011","17",17450,9810,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,7640,,"3","3","3","2","1","1","1","1","3","1","1","5","2097.03","3","NA","2","2","2","2","4","2","2","2","1","492.8","NA","394.03","NA","1","1",,"1",1,,,,,
"2011","SE",2797,"3","2011","21",10734,7933,0,0,,,,,,,,,0,0,0,0,0,,26,,0,0,0,,2801,,"3","3","3","1","1","2","1","1","1","3","1","2","1205.79","2","NA","2","2","2","2","3","2","3","1","1","NA","719.18","963.59","NA","1","1",,"1",1,,,,,
"2011","SE",2802,"4","2011","13",13205,10744,0,0,,,,,,,,,0,0,0,0,0,,121,,0,228,0,,2234,,"3","3","NA","1","1","1","1","1","1","1","1","3","NA","2","NA","2","2","2","2","4","2","3","1","1","NA","978.47","443.42","NA","1","1",,"1",1,,,,,
"2011","SE",2813,"1","2011","49",53777,52651,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1126,,"NA","3","NA","1","1","2","1","1","1","1","1","6","1520.35","3","1","2","2","NA","2","4","2","3","2","1","188.73","848.25","487.66","NA","1","1",,"1",1,,,,,
"2011","SE",2835,"4","2011","15",22736,19585,0,0,,,,,,,,,0,756,0,480,1223,,0,,0,0,0,,3150,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","NA","NA","2","2","1","2","4","3","3","1","1","NA","1092.24","661.82","NA","1","1",,"1",1,,,,,
