"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","SE",1251,"4","2013","19",51085,40252,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,10833,,"3","1","NA","2","1","1","1","1","3","1","3","6","3446.65","2","NA","2","2","2","2","1","2","3","2","1","689.33","1022.97","534.35","287.22","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1281,"4","2013","14",3947,858,0,0,,,,,,,,0,0,0,3947,0,,0,,0,0,0,,3089,,"3","3","NA","2","1","1","1","1","1","1","1","4","919.11","3","NA","2","2","2","1","4","2","2","2","1","631.89","716.1","667.96","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1284,"4","2013","57",41978,33119,0,0,,,,,,,,0,0,0,9638,0,,144,,0,0,0,,8859,,"3","3","NA","1","1","1","1","1","1","1","2","4","NA","3","3","2","1","2","2","4","2","3","2","1","746.77","1201.39","621.55","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1337,"3","2013","49",6641,4491,0,0,,,,,,,,0,0,0,0,0,,1,,0,1135,0,,1014,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","2","3","2","1","NA","1322.14","736.43","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1339,"3","2013","30",23623,22672,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,951,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","3","2","2","2","2","4","3","4","2","1","NA","874.07","589.72","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1346,"1","2013","23",32200,27766,0,0,,,,,,,,0,0,0,0,0,,0,,0,542,0,,3893,,"3","3","3","1","1","1","1","3","1","1","1","6","NA","3","NA","2","2","2","2","2","2","5","2","1","NA","961.96","576.17","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1380,"2","2013","15",6964,6648,0,0,,,,,,,,0,0,0,0,0,,74,,0,0,0,,316,,"3","3","3","1","1","1","1","1","3","1","1","4","NA","3","NA","2","2","2","2","4","2","4","2","1","NA","NA","566.17","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1454,"1","2013","25",45915,34742,0,0,,,,,,,,0,0,0,0,0,,14520,,0,0,0,,11173,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","3","2","1","NA","1022.97","811.46","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1472,"1","2013","44",27,-2736,0,0,,,,,,,,0,0,0,0,0,,27,,0,0,0,,2762,,"3","3","NA","1","1","2","1","1","3","1","NA","1","1378.66","3","3","2","2","2","2","1","3","3","2","1","NA","971.96","534.12","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1473,"3","2013","45",40352,37003,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3348,,"3","3","NA","1","1","1","1","1","1","1","1","6","2757.32","3","NA","2","2","2","2","4","2","3","2","1","NA","852.59","727.01","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1485,"2","2013","11",27450,26770,0,0,,,,,,,,0,0,0,0,0,,2791,,0,0,0,,679,,"3","3","2","1","1","1","1","1","1","1","1","4","2872.21","2","1","2","2","2","2","1","2","2","2","1","NA","NA","483.68","229.78","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1496,"3","2013","15",53732,42270,0,0,,,,,,,,0,0,0,0,0,,28,,0,0,0,,11463,,"3","3","NA","2","1","1","1","1","1","1","1","4","2297.77","3","NA","2","2","1","2","4","2","4","2","1","NA","1322.14","941.28","0","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1523,"2","2013","20",50128,48329,0,0,,,,,,,,0,0,0,0,0,,999,,0,0,0,,1799,,"3","3","NA","1","1","1","1","1","1","1","1","2","1148.88","3","3","2","1","2","2","1","2","6","2","1","448.06","971.96","416.82","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1529,"2","2013","22",27668,23186,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4481,,"3","3","NA","2","1","1","1","1","1","1","1","4","NA","1","NA","2","2","2","1","1","1","6","2","1","NA","1196.79","991.6","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1539,"4","2013","43",18000,16441,0,0,,,,,,,,0,0,0,0,0,,2431,,0,285,0,,1274,,"3","3","3","1","1","1","1","1","1","1","1","4","3446.65","2","NA","2","2","2","2","1","2","4","2","1","NA","1022.97","862.81","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1540,"2","2013","13",40803,28296,0,0,,,,,,,,0,0,0,0,0,,88,,0,145,0,,12363,,"3","3","3","2","1","1","1","1","1","1","1","4","2757.32","3","NA","1","2","2","2","3","2","6","1","1","NA","1022.97","736.43","0","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1544,"3","2013","NA",117624,101183,0,0,,,,,,,,0,0,0,0,0,,10741,,0,1721,3851,,10870,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","762.86","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1611,"1","2013","34",2418,-924,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3341,,"3","3","3","1","1","2","1","1","1","1","1","1","919.11","3","NA","2","1","2","2","4","2","6","2","1","NA","1022.97","571.11","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1615,"2","2013","48",86954,77257,0,0,,,,,,,,0,0,0,0,0,,11047,,0,0,0,,9697,,"3","3","NA","1","1","2","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","3","4","2","1","562.95","1196.79","941.28","114.89","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1637,"1","2013","12",11733,3095,0,0,,,,,,,,0,0,0,0,0,,2841,,0,0,0,,8638,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","3","6","2","1","NA","1196.79","1160.26","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1642,"4","2013","18",7301,5371,79,79,,,,,,,,79,0,0,0,0,,192,,0,0,0,,1931,,"3","3","3","1","1","1","1","1","1","1","1","6","2527.54","2","3","2","2","2","2","1","2","3","2","1","551.46","NA","446.34","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1644,"4","2013","34",29387,21015,0,0,,,,,,,,0,0,0,0,0,,4721,,0,0,0,,8372,,"3","3","NA","1","1","1","1","1","1","1","1","6","1148.88","3","NA","2","2","1","2","3","2","4","2","1","NA","1196.79","1239.07","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1667,"2","2013","15",12249,9244,0,0,,,,,,,,0,0,0,629,0,,70,,0,0,0,,3005,,"3","3","NA","1","1","NA","1","1","1","1","1","4","1378.66","2","NA","2","2","NA","2","1","3","1","2","1","NA","712.54","238.51","172.33","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1674,"2","2013","58",36304,27124,0,0,,,,,,,,0,0,0,0,0,,10095,,0,0,0,,9179,,"3","3","3","1","1","1","1","1","1","1","1","5","2297.77","3","3","2","2","1","2","3","2","2","2","1","723.8","1201.39","698.18","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1683,"3","2013","16",33033,12038,0,0,,,,,,,,0,0,0,0,0,,272,,0,0,0,,20995,,"3","3","NA","1","1","1","1","1","1","1","1","2","1723.33","3","NA","2","2","2","2","3","3","4","2","1","NA","1022.97","280.21","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1686,"2","2013","17",49095,35545,0,0,,,,,,,,0,0,22306,24775,0,,0,,0,0,0,,13551,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","4","2","1","NA","1031.7","360.63","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1695,"3","2013","15",14040,11424,0,0,,,,,,,,0,0,0,0,0,,6526,,0,427,0,,2189,,"3","3","NA","1","1","1","1","1","1","1","1","4","3101.99","3","NA","2","2","2","2","1","3","4","2","1","NA","874.07","1391.3","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1728,"2","2013","20",102481,79673,0,0,,,,,,,,0,0,0,0,0,,15348,,0,3317,0,,19491,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","2","2","2","1","2","4","2","6","2","1","NA","1201.39","1039.4","114.89","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1752,"3","2013","20",25154,20555,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4599,,"3","NA","NA","1","1","1","1","1","1","1","1","4","4021.09","3","3","2","2","2","2","1","3","6","2","1","NA","1022.97","1009.06","287.22","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1761,"1","2013","38",31252,28014,0,0,,,,,,,,0,0,0,0,0,,3,,0,254,0,,2985,,"3","3","NA","1","1","1","1","1","1","1","1","4","5169.98","2","NA","2","1","2","1","4","2","4","2","1","NA","NA","736.43","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1764,"1","2013","17",125,-13483,0,0,,,,,,,,0,0,0,0,0,,125,,0,1180,0,,12429,,"3","3","NA","1","1","1","1","1","1","1","1","3","3101.99","2","3","2","2","2","1","1","3","6","2","1","NA","1022.97","1575.12","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1766,"4","2013","35",21096,18428,0,0,,,,,,,,0,0,0,0,0,,3979,,0,0,0,,2669,,"3","3","3","1","1","1","1","1","1","1","1","6","1034","3","NA","2","2","2","2","4","3","6","2","1","NA","NA","876.37","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1774,"2","2013","39",10920,9861,0,0,,,,,,,,0,0,0,0,0,,0,,0,159,0,,900,,"3","3","NA","1","1","1","1","1","1","1","3","6","689.33","3","3","2","1","2","1","1","2","4","2","1","NA","1022.97","818.92","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1802,"3","2013","38",117967,116463,0,0,,,,,,,,0,0,0,0,0,,84,,0,0,0,,1504,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","1","4","2","1","NA","1196.79","827.54","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1833,"4","2013","33",53531,52539,0,0,,,,,,,,0,0,0,0,0,,2761,,0,178,0,,813,,"3","3","NA","1","1","1","1","1","3","1","1","6","NA","3","NA","2","2","2","2","3","2","5","2","1","NA","1322.14","1272.85","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1849,"4","2013","19",51501,43917,0,0,,,,,,,,0,0,0,0,0,,9712,,0,0,0,,7584,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","3","6","2","1","NA","712.54","657.97","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1851,"3","2013","13",23777,21354,0,0,,,,,,,,0,0,0,0,0,,369,,0,282,0,,2141,,"3","NA","NA","1","1","1","1","1","1","1","1","6","2757.32","1","NA","2","2","2","2","1","2","6","2","1","NA","1201.39","614.19","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1856,"1","2013","41",43942,38959,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,4983,,"3","3","NA","1","1","1","1","1","1","1","1","4","1148.88","2","NA","2","2","2","1","1","1","4","2","1","NA","1022.97","1119.36","191.48","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1857,"3","2013","32",43260,31873,0,0,,,,,,,,0,0,0,0,0,,4362,,0,920,0,,10466,,"3","3","NA","1","1","1","1","1","1","1","1","6","1148.88","3","NA","2","2","2","2","1","2","6","2","1","NA","1196.79","987.7","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1909,"3","2013","38",568,-3670,0,0,,,,,,,,0,0,0,0,0,,568,,0,0,0,,4238,,"3","3","3","1","1","1","1","1","1","1","1","5","1148.88","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","678.99","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1922,"3","2013","21",47008,34425,0,0,,,,,,,,0,0,0,0,0,,55,,0,0,0,,12582,,"3","3","3","1","1","1","1","1","1","1","3","4","NA","3","3","2","2","2","2","4","1","4","2","1","NA","1322.14","650.96","306.37","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1937,"3","2013","22",113321,104651,0,0,,,,,,,,0,0,0,0,0,,35,,0,752,0,,7918,,"3","3","3","1","1","NA","1","1","1","1","1","5","2872.21","3","NA","2","2","2","2","4","3","6","1","1","NA","1022.97","341.79","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1940,"2","2013","23",82974,60429,0,0,,,,,,,,0,0,0,0,0,,2372,,0,0,0,,22545,,"3","3","NA","1","1","1","1","1","1","1","1","6","1723.33","2","2","2","2","1","2","3","2","6","2","1","976.55","NA","733.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1988,"3","2013","39",41703,33486,0,0,,,,,,,,0,0,0,0,0,,271,,0,0,0,,8216,,"NA","3","NA","1","1","2","1","1","1","1","1","5","NA","2","NA","1","2","2","2","1","2","6","2","1","1031.7","1196.79","1039.4","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",1993,"2","2013","19",22816,16460,0,0,,,,,,,,0,0,0,0,0,,8,,0,943,0,,5413,,"3","3","NA","1","1","2","1","1","1","1","1","4","2527.54","1","3","2","2","2","2","1","2","5","2","1","459.55","NA","359.37","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2052,"2","2013","10",26338,22267,0,0,,,,,,,,0,0,0,0,0,,21,,0,0,0,,4071,,"3","3","3","1","1","1","1","1","1","1","1","5","1723.33","1","NA","2","1","2","2","4","1","4","2","1","1528.02","NA","1085.35","574.44","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2071,"1","2013","20",3205,3006,0,0,,,,,,,,0,0,0,0,0,,72,,0,21,0,,178,,"3","3","NA","1","1","1","1","1","1","1","1","4","1378.66","3","2","2","2","2","2","4","1","5","2","1","NA","852.59","552.27","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2075,"4","2013","34",18958,12113,0,0,,,,,,,,0,0,0,0,0,,2220,,0,0,0,,6846,,"1","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","3","2","2","2","2","1","2","6","2","1","NA","1201.39","1239.07","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2079,"3","2013","11",61282,54757,0,0,,,,,,,,0,0,0,0,0,,14977,,0,619,0,,5906,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","2","1","6","2","1","NA","1201.39","823.63","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2101,"1","2013","35",7490,3072,0,0,,,,,,,,0,0,0,0,0,,55,,0,0,0,,4417,,"3","3","NA","1","1","1","1","3","3","1","1","6","NA","3","NA","2","2","2","2","1","3","4","2","1","NA","874.07","855.8","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2184,"4","2013","26",50249,46266,0,0,,,,,,,,0,0,0,10226,0,,119,,0,0,0,,3983,,"3","3","3","1","1","2","1","1","1","1","1","4","NA","2","3","2","2","2","1","1","2","6","2","1","NA","NA","446.57","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2196,"4","2013","15",46499,45961,0,0,,,,,,,,0,0,0,3193,0,,12,,0,0,0,,539,,"NA","3","NA","2","1","2","1","1","1","1","1","3","NA","2","NA","2","2","2","2","4","2","3","1","1","NA","NA","709.09","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2231,"1","2013","19",42163,36367,0,0,,,,,,,,0,0,0,0,0,,241,,0,0,0,,5796,,"3","3","3","1","1","1","1","1","1","1","1","NA","1723.33","3","3","2","2","2","2","1","2","3","2","1","NA","716.1","529.64","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2238,"3","2013","15",19468,18551,0,0,,,,,,,,0,0,0,0,0,,72,,0,0,0,,917,,"3","3","NA","1","1","1","1","1","1","1","1","5","1378.66","2","2","2","2","2","2","3","3","3","2","1","1183.35","NA","480.12","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2252,"2","2013","38",10222,8637,0,0,,,,,,,,0,0,0,0,0,,68,,0,11,0,,1574,,"3","3","3","1","1","1","1","1","1","1","1","5","4021.09","3","NA","2","2","2","2","4","1","3","2","1","NA","1322.14","1186.22","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2256,"1","2013","23",24227,20449,0,0,,,,,,,,0,0,0,1540,0,,0,,0,0,0,,3778,,"3","3","3","1","1","1","1","1","1","1","1","4","1723.33","2","3","2","2","2","2","4","2","3","2","1","NA","1022.97","715.52","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2262,"1","2013","39",39078,30490,0,0,,,,,,,,0,0,0,0,0,,23,,0,1290,0,,7299,,"3","3","NA","1","1","1","1","1","1","1","3","6","4595.54","2","NA","2","2","2","2","1","2","2","1","1","544.57","NA","618.79","195.31","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2274,"1","2013","17",18435,17392,0,0,,,,,,,,0,0,0,0,0,,0,,0,84,0,,959,,"3","3","3","1","1","2","1","1","1","1","1","5","NA","1","NA","2","2","2","2","3","2","4","1","1","NA","NA","387.63","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2297,"1","2013","17",72308,60684,0,0,,,,,,,,0,0,0,0,0,,5816,,0,1836,0,,9787,,"3","3","NA","1","1","1","1","1","1","1","3","6","1148.88","2","NA","2","2","2","2","1","2","5","2","1","746.77","1322.14","1002.86","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2316,"1","2013","25",81540,15804,0,0,,,,,,,,0,0,0,0,0,,1057,,0,7390,0,,58346,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","1","2","1","3","6","2","1","NA","1196.79","633.38","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2325,"1","2013","18",15544,11981,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3563,,"3","3","NA","1","1","2","1","1","1","1","1","4","1148.88","3","NA","2","1","2","2","1","2","1","2","1","NA","1196.79","321","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2333,"1","2013","23",57438,48134,0,0,,,,,,,,0,0,0,0,0,,18330,,0,1031,0,,8273,,"3","3","1","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","3","1","4","2","1","NA","1322.14","987.7","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2350,"4","2013","44",69841,14039,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,55803,,"3","3","NA","1","1","1","1","1","1","1","3","6","3446.65","3","3","2","2","2","2","1","2","6","1","1","1201.39","NA","387.98","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2365,"3","2013","15",23472,19745,0,0,,,,,,,,0,0,0,0,0,,123,,0,212,0,,3514,,"NA","3","3","1","1","1","1","1","1","1","3","6","517","1","NA","2","2","2","2","1","2","5","1","1","631.89","NA","462.77","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2393,"1","2013","15",6127,5823,0,0,,,,,,,,0,0,0,0,0,,76,,0,0,0,,303,,"3","3","3","1","1","2","1","1","1","1","1","4","919.11","3","NA","2","2","2","2","4","3","3","2","1","746.77","1031.7","814.79","57.44","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2407,"2","2013","35",47409,20212,0,0,,,,,,,,0,0,0,0,0,,632,,0,2292,0,,24905,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","3","2","2","2","2","4","1","5","2","1","NA","961.96","541.58","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2421,"3","2013","35",192,-1074,0,0,,,,,,,,0,0,0,0,0,,192,,0,0,0,,1265,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","6","2","1","1201.39","1031.7","1235.51","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2427,"3","2013","14",27400,23963,0,0,,,,,,,,0,0,0,0,0,,10306,,0,0,0,,3437,,"3","3","NA","2","1","1","1","1","1","1","1","6","1148.88","3","NA","2","2","2","2","4","2","4","2","1","NA","1196.79","1239.07","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2433,"2","2013","17",13134,1021,0,0,,,,,,,,0,0,0,0,0,,508,,0,2176,0,,9938,,"NA","3","3","1","1","1","1","1","1","1","1","3","4021.09","3","3","2","2","2","2","1","3","6","2","1","NA","NA","1115.57","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2445,"1","2013","17",52859,27818,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,25041,,"3","3","NA","1","1","2","1","1","1","1","1","5","919.11","3","3","2","2","2","1","4","2","2","1","1","NA","961.96","763.78","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2446,"2","2013","30",97025,33347,0,0,,,,,,,,0,0,0,0,0,,4786,,0,3174,0,,60505,,"3","3","NA","2","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","1322.14","633.38","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2469,"3","2013","36",20020,14704,0,0,,,,,,,,0,0,0,0,0,,166,,0,0,0,,5317,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","560.66","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","SE",2504,"2","2013","13",33049,32188,0,0,,,,,,,,0,0,0,0,0,,111,,0,0,0,,861,,"3","3","1","1","1","1","1","1","1","3","1","6","1378.66","1","NA","2","1","2","1","4","2","3","2","1","574.44","1022.97","659.69","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
