"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","SE",597,"4","2008","17",24129,12014,0,0,,,,,,,,0,0,0,0,0,,423,,0,1339,0,,10776,"2","NA","2","NA","2","NA","1","1","1","1","3","1","1","1","4","5405.35","3","3","2","2","2","2","1","1","6","2","1","NA","784.32","475.13","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",630,"3","2008","14",27641,19975,0,0,,,,,,,,0,0,0,0,0,,1396,,0,0,0,,7666,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2162.14","NA","NA","2","2","2","2","1","2","5","2","1","540.53","780.32","769.07","1","NA","1","NA","1","NA","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",637,"4","2008","12",51627,41389,0,0,,,,,,,,0,0,0,0,0,,45,,0,0,0,,10237,"2","NA","2","NA","2","NA","1","1","1","1","3","1","1","1","6","4324.28","3","NA","1","2","2","2","1","2","3","2","1","NA","918.58","913.5","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",639,"2","2008","14",17606,7592,0,0,,,,,,,,0,0,0,0,0,,296,,0,813,0,,9201,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","5","2702.67","3","1","2","2","2","2","1","1","4","2","1","NA","535.45","818.69","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",642,"4","2008","24",18639,6212,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12427,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","5","1081.07","2","NA","2","1","2","1","3","1","2","2","1","584.53","NA","469.08","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",650,"3","2008","20",25116,17444,0,0,,,,,,,,0,226,0,0,0,,1,,0,0,0,,7672,"2","NA","2","NA","2","NA","2","1","1","1","1","3","1","1","5","2378.35","3","2","1","2","2","2","4","2","6","2","1","486.48","1017.83","306.81","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","2","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",652,"4","2008","18",15582,15508,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,74,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","3","1297.28","2","NA","2","2","2","2","3","2","6","2","1","594.59","727.56","571.02","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",680,"3","2008","10",15808,8408,0,0,,,,,,,,0,0,0,3603,0,,0,,0,856,0,,6544,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","5","NA","1","NA","2","2","2","2","1","1","4","2","1","NA","483.24","446.7","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",683,"3","2008","14",10787,6031,0,0,,,,,,,,0,0,0,0,0,,891,,0,0,0,,4755,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","4","1","6","2","1","NA","918.58","633.18","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",687,"4","2008","21",26333,15171,0,0,,,,,,,,0,0,0,0,0,,4,,0,0,0,,11162,"2","NA","2","NA","2","NA","1","2","1","1","1","1","1","3","6","3243.21","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","497.83","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","1","1","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",690,"3","2008","20",36816,31182,0,0,,,,,,,,0,0,0,0,0,,1008,,0,506,0,,5128,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","2","2162.14","3","NA","2","2","2","2","1","1","4","2","1","NA","1017.83","769.07","1","NA","1","NA","1","2","NA","NA","2","NA","2","NA","2","NA","2","NA","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",709,"2","2008","10",13884,10105,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3779,"1","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","1","4","2","4","2","1","NA","784.32","249.51","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","2","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",713,"3","2008","18",22436,11680,0,0,,,,,,,,0,0,0,0,0,,0,,0,10395,0,,361,"1","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","1","NA","2","NA","2","2","2","NA","1","2","5","2","1","NA","1017.83","688.97","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",797,"3","2008","13",76812,76796,0,0,,,,,,,,0,0,0,0,0,,48,,0,1,0,,15,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","2","1","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","1017.83","555.78","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",815,"3","2008","15",31315,16196,0,0,,,,,,,,0,0,0,0,0,,65,,0,0,0,,15119,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","6","778.37","3","3","2","2","2","2","1","1","3","2","1","784.32","668.21","566.48","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","2","2","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",819,"3","2008","13",21667,17352,0,0,,,,,,,,0,0,0,0,0,,26,,0,0,0,,4315,"2","NA","1","NA","2","NA","1","1","1","1","1","1","1","1","4","3243.21","2","NA","2","2","2","2","1","2","6","2","1","NA","1017.83","305.29","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","7","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",827,"4","2008","14",19743,19487,0,0,,,,,,,,0,0,0,0,0,,331,,0,5,0,,251,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1729.71","3","NA","2","2","2","2","4","1","3","2","1","NA","898.48","602.48","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",829,"3","2008","26",53799,41748,0,0,,,,,,,,0,0,25453,0,0,,0,,0,0,0,,12051,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2162.14","1","NA","2","2","2","1","4","1","4","2","1","NA","727.56","560.64","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",845,"4","2008","26",33044,24986,0,0,,,,,,,,0,0,0,0,0,,1,,0,2485,0,,5573,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2162.14","3","NA","2","2","2","2","1","1","2","2","1","NA","668.21","297.62","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",848,"4","2008","51",32833,20597,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12236,"2","NA","1","NA","2","NA","1","1","1","1","1","3","1","1","3","1837.82","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","395.46","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",887,"4","2008","10",16450,5038,0,0,,,,,,,,0,0,0,3517,0,,0,,0,140,0,,11272,"2","NA","1","NA","2","NA","1","1","1","1","1","1","1","1","4","3459.42","3","3","2","2","1","2","4","1","6","2","1","NA","NA","571.02","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",910,"3","2008","32",12072,10602,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1470,"2","NA","2","NA","2","NA","1","1","1","1","1","1","3","2","4","756.75","3","1","1","2","2","2","4","1","3","2","1","NA","483.24","269.62","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",927,"4","2008","20",60960,57141,0,0,,,,,,,,0,0,0,0,0,,240,,0,0,0,,3819,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1513.5","3","2","2","2","2","2","1","2","6","2","1","778.37","1017.83","581.07","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",931,"4","2008","13",17979,15345,0,0,,,,,,,,0,0,0,0,0,,2267,,0,0,0,,2634,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","2","2","2","2","2","4","1","5","2","1","NA","780.32","633.18","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",932,"4","2008","19",198810,196892,0,0,,,,,,,,0,0,0,0,0,,277,,0,0,0,,1918,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","1","5","2","1","778.37","668.21","818.69","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",936,"4","2008","13",32019,28685,0,0,,,,,,,,0,0,0,0,0,,136,,0,0,0,,3334,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1945.92","3","NA","2","2","1","2","1","2","4","2","1","702.7","898.48","1229.5","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",941,"3","2008","13",7761,4324,0,0,,,,,,,,0,0,0,0,0,,15,,0,0,0,,3437,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","3","NA","3","2","2","2","2","1","3","1","4","2","1","540.53","784.32","405.73","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",973,"4","2008","34",4352,-3503,0,0,,,,,,,,0,0,0,0,0,,457,,0,0,0,,7855,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","4","1027.02","2","NA","2","2","2","2","4","1","6","2","1","898.48","668.21","791.67","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1000,"4","2008","17",20379,17154,0,0,,,,,,,,0,0,0,0,0,,112,,0,0,0,,3225,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","5","324.32","2","NA","2","1","2","2","1","1","5","2","1","501.94","1017.83","501.08","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1001,"3","2008","23",24188,11302,0,0,,,,,,,,0,0,0,0,0,,4633,,0,0,0,,12887,"2","NA","2","NA","2","NA","1","1","1","1","3","1","1","1","4","3243.21","2","NA","1","2","2","2","4","2","6","2","NA","NA","918.58","615.78","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","2","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1036,"3","2008","37",41883,35275,0,0,,,,,,,,0,0,0,0,0,,43,,0,1104,0,,5504,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","5","2702.67","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","555.35","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1042,"3","2008","30",34836,32146,0,0,,,,,,,,0,0,0,0,0,,8,,0,174,0,,2516,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","3","NA","2","1","2","2","2","2","1","2","6","2","1","1017.83","NA","461.51","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","1","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1047,"2","2008","11",16392,11131,0,0,,,,,,,,0,0,0,0,0,,19,,0,386,0,,4875,"2","NA","2","NA","2","NA","1","1","NA","1","3","1","1","1","1","2162.14","2","2","2","2","2","2","4","1","6","2","1","NA","NA","385.19","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1062,"4","2008","19",10973,6132,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4841,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","4","1","5","2","1","NA","784.32","475.13","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1100,"4","2008","21",58586,58448,0,0,,,,,,,,0,0,0,20325,0,,0,,0,10,0,,128,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","5","NA","3","NA","2","2","2","2","1","2","5","2","1","1297.28","1017.83","391.02","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1122,"4","2008","15",33164,23150,0,0,,,,,,,,0,0,0,0,0,,816,,0,0,1946,,8068,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","3783.74","3","3","2","2","2","2","1","2","4","2","1","NA","645.4","639.02","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1124,"4","2008","25",34740,28671,0,0,,,,,,,,0,0,0,0,0,,10741,,0,0,0,,6069,"2","NA","2","NA","2","NA","2","1","1","1","1","3","1","1","4","1405.39","3","NA","2","2","2","2","1","2","2","2","1","584.53","584.53","395.46","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","2","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1168,"4","2008","12",10861,4833,0,0,,,,,,,,0,0,0,53,0,,0,,0,0,0,,6028,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","6","1297.28","2","3","2","2","2","2","4","1","2","2","1","NA","727.56","685.72","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1172,"2","2008","11",16083,12057,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4027,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1621.6","2","NA","2","2","1","2","1","1","2","2","1","NA","483.24","553.29","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","2","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1177,"4","2008","41",3478,3471,0,0,,,,,,,,0,0,0,0,0,,0,,0,2,0,,5,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","6","756.75","2","NA","2","2","2","2","1","1","1","1","1","261.08","NA","350.05","1","NA","1","NA","1","2","1","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1181,"4","2008","19",23544,9226,0,0,,,,,,,,0,0,0,0,0,,488,,0,0,0,,14318,"1","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1621.6","3","NA","2","2","2","2","4","2","3","2","1","NA","NA","624.86","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","4","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1212,"4","2008","36",7759,2642,0,0,,,,,,,,0,0,0,0,0,,3,,0,0,0,,5118,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","3243.21","3","2","2","2","2","2","2","1","6","2","1","NA","898.48","467.56","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1243,"3","2008","20",45785,34196,0,0,,,,,,,,0,0,0,0,0,,0,,0,747,0,,10843,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","2","3","3243.21","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","467.56","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1279,"3","2008","13",84739,72977,0,0,,,,,,,,0,0,0,0,0,,2569,,0,0,0,,11763,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","645.4","769.07","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1289,"4","2008","38",38049,24282,0,0,,,,,,,,0,0,0,0,0,,6,,0,891,0,,12876,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1621.6","3","NA","2","2","2","2","4","NA","2","2","1","NA","898.48","459.24","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1291,"3","2008","36",37462,22429,0,0,,,,,,,,0,0,0,0,0,,617,,0,0,0,,15033,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","6486.42","1","NA","2","2","2","2","1","1","6","2","1","NA","1017.83","1324.63","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","8","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1292,"3","2008","8",12598,4011,0,0,,,,,,,,0,0,0,0,0,,294,,0,0,0,,8586,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1729.71","1","1","1","2","2","2","1","1","5","2","1","NA","1017.83","688.97","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1298,"4","2008","16",61192,50034,0,0,,,,,,,,0,0,0,0,0,,802,,0,861,0,,10298,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","2","6","1","1","NA","1017.83","305.29","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1306,"3","2008","42",11588,11470,0,0,,,,,,,,0,0,0,0,0,,358,,0,15,0,,103,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","2","3","3","2","1","NA","784.32","668.53","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1340,"3","2008","17",1355,-9464,0,0,,,,,,,,0,0,0,0,0,,126,,0,0,0,,10819,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2162.14","NA","NA","2","2","2","2","4","1","6","2","1","NA","NA","310.81","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",1345,"2","2008","23",35223,31809,0,0,,,,,,,,0,0,0,9174,842,,0,,0,0,0,,3414,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","3783.74","3","NA","2","2","1","2","4","1","3","2","1","668.21","784.32","714.05","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
