"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","SE",669,"4","2009","35",24666,14912,0,0,,,,,,,,0,0,0,0,0,,22,,0,2346,0,,7407,"2","NA","2","NA","2","NA","2","1","2","1","1","1","1","1","6","1872.04","3","NA","2","2","1","2","1","1","6","2","1","NA","526.15","616.94","1","NA","1","NA","1","2","NA","NA","82","4","NA","NA","4","NA","1","NA","1","NA","NA","1","1","NA","1","3","1","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",698,"2","2009","26",24378,13090,0,0,,,,,,,,0,0,0,0,0,,756,,0,0,5362,,5925,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","780.01","3","3","2","2","2","2","2","1","6","1","1","NA","NA","1169.5","1","NA","1","NA","1","2","NA","NA","NA","4","NA","3","4","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",701,"1","2009","15",91644,72443,0,0,,,,,,,,0,0,0,0,0,,1020,,0,892,0,,18309,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","5","1560.03","3","3","2","2","2","1","4","2","6","2","1","NA","874.76","1080.16","1","NA","1","NA","1","2","NA","2","80","NA","NA","1","NA","NA","1","NA","1","NA","1","1","NA","NA","1","1","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",705,"4","2009","13",20685,17642,0,0,,,,,,,,0,0,0,0,0,,514,,0,215,0,,2827,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","780.01","3","NA","2","2","2","2","1","1","6","2","1","NA","763.69","1249.48","1","NA","1","NA","1","2","NA","2","88","4","2","3","2","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",707,"1","2009","15",20392,10722,0,0,,,,,,,,0,0,0,2894,0,,0,,0,0,0,,9671,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","3","1","4160.08","3","3","2","2","2","2","1","1","6","2","1","NA","NA","458.54","1","NA","1","NA","1","2","NA","2","52","4","NA","NA","3","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",728,"3","2009","49",21675,12033,0,0,,,,,,,,0,0,0,0,0,,0,,0,260,0,,9381,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","4","NA","2","1","2","2","2","2","3","1","2","2","1","520.01","NA","891.3","1","NA","1","NA","1","2","NA","2","64","NA","4","1","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",732,"3","2009","17",68570,62182,0,0,,,,,,,,0,0,0,0,0,,36,,0,0,0,,6388,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1248.02","2","NA","2","2","2","2","1","1","6","2","1","NA","889.74","729.47","1","NA","1","NA","1","2","NA","2","88","4","4","4","3","1","NA","NA","1","1","1","1","NA","1","1","1","3","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",817,"2","2009","35",44568,37261,0,0,,,,,,,,0,0,92,0,0,,0,,0,0,0,,7306,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","1","1","4","2","1","NA","874.76","462.08","1","NA","1","NA","1","2","NA","2","NA","3","4","4","1","1","1","NA","NA","NA","1","NA","NA","NA","1","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",836,"4","2009","15",32039,30382,0,0,,,,,,,,0,0,0,0,0,,1119,,0,0,0,,1657,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","3","3","3640.07","3","NA","2","2","2","2","1","2","6","2","1","416.01","NA","884.85","1","NA","1","NA","1","2","NA","2","94","4","NA","3","3","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",841,"3","2009","19",12440,10298,0,0,,,,,,,,0,0,0,0,0,,363,,0,0,0,,2142,"2","NA","2","NA","NA","NA","1","2","1","1","1","2","1","3","4","NA","3","NA","2","2","2","1","4","2","2","2","1","780.01","NA","588.76","1","NA","1","NA","1","2","NA","2","NA","4","NA","2","4","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",848,"3","2009","20",42110,35665,0,0,,,,,,,,0,0,0,0,0,,12,,0,0,0,,6444,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","5","NA","2","NA","2","2","1","2","4","1","6","2","1","NA","980.01","416.42","1","NA","1","NA","1","2","NA","NA","88","4","4","NA","3","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",851,"4","2009","40",4853,19,0,0,,,,,,,,0,0,0,0,0,,272,,0,0,0,,4834,"2","NA","2","NA","NA","NA","1","1","2","1","1","3","1","3","6","936.02","2","NA","2","2","1","2","4","1","6","2","1","NA","NA","696.81","1","NA","1","NA","1","2","7","NA","69","4","3","4","3","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",866,"2","2009","20",14239,5011,0,0,,,,,,,,0,0,0,0,0,,8,,0,0,0,,9228,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1248.02","3","3","2","2","2","1","3","1","5","2","1","468.01","NA","575.44","1","NA","1","NA","1","2","NA","1","38","4","NA","4","NA","NA","1","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",870,"2","2009","17",13378,12180,0,0,,,,,,,,0,0,0,0,0,,125,,0,25,0,,1172,"2","NA","1","NA","NA","NA","1","1","1","1","1","1","1","1","5","4160.08","3","NA","2","1","2","2","1","1","6","2","1","NA","763.69","1169.5","1","NA","1","NA","1","2","NA","2","180","4","4","1","3","NA","1","1","NA","NA","NA","NA","1","1","1","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",910,"4","2009","19",26244,25072,0,0,,,,,,,,0,0,0,0,0,,0,,0,81,0,,1091,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","2","3","NA","1","NA","2","2","2","2","1","1","3","2","1","NA","889.74","494.43","1","NA","1","NA","1","2","NA","1","NA","4","4","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",933,"3","2009","15",30643,24106,0,0,,,,,,,,0,0,0,0,0,,11,,0,388,0,,6149,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","351.84","1","NA","1","NA","1","NA","NA","2","NA","3","3","NA","3","1","1","1","1","1","1","1","1","1","1","3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",951,"2","2009","28",10711,10291,0,0,,,,,,,,0,0,0,2640,0,,121,,0,19,0,,401,"2","NA","2","NA","NA","NA","1","1","1","1","1","3","1","1","5","NA","1","NA","2","2","2","1","1","1","6","2","1","488.81","469.15","589.9","1","NA","1","NA","1","2","NA","NA","NA","NA","NA","4","3","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",955,"3","2009","15",20823,15501,0,0,,,,,,,,0,0,0,0,0,,23,,0,680,0,,4642,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1040.02","3","3","2","2","2","2","1","1","6","2","1","NA","581.06","848.34","1","NA","1","NA","1","2","NA","2","134","4","NA","NA","NA","1","1","1","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",960,"3","2009","35",53521,47560,0,0,,,,,,,,0,0,0,5336,693,,0,,0,528,0,,5432,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1248.02","3","3","2","2","2","2","4","1","3","2","1","NA","649.91","610.49","1","NA","1","NA","1","2","NA","2","154","4","4","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",966,"1","2009","24",30854,30576,0,0,,,,,,,,0,0,0,0,0,,21,,0,0,0,,278,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","3","1560.03","3","2","2","1","1","2","3","1","3","2","1","NA","NA","480.49","1","NA","1","NA","1","2","NA","2","43","NA","4","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",999,"3","2009","10",40944,29848,0,0,,,,,,,,0,0,0,0,0,,8891,,0,920,0,,10176,"NA","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","3120.06","3","NA","2","2","2","2","4","1","6","2","1","NA","889.74","1572.82","1","NA","1","NA","1","1","NA","NA","180","4","4","NA","4","1","1","1","1","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1026,"3","2009","NA",23074,17622,0,0,,,,,,,,0,0,0,0,0,,1545,,0,378,0,,5074,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1560.03","3","3","2","2","2","2","1","1","6","1","1","NA","NA","1249.48","1","NA","1","NA","1","NA","NA","2","190","2","NA","4","NA","1","1","1","1","1","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1063,"3","2009","14",27366,12620,0,0,,,,,,,,0,0,0,0,0,,326,,0,113,0,,14633,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","5","2808.05","2","NA","2","2","2","2","1","2","5","2","1","NA","763.69","1016.62","1","NA","1","NA","1","2","7","2","140","4","4","4","3","1","1","NA","NA","1","NA","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1068,"4","2009","20",16829,11645,0,0,,,,,,,,0,0,0,2400,0,,0,,0,241,0,,4944,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1664.03","3","NA","2","2","2","2","1","1","3","2","1","509.61","NA","558.18","1","NA","1","NA","1","2","NA","2","NA","4","4","3","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1074,"4","2009","17",32502,30140,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2362,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1040.02","3","3","2","2","2","2","1","1","5","1","1","NA","649.91","549.75","1","NA","1","NA","1","2","NA","2","61","4","NA","NA","NA","1","1","NA","NA","NA","1","1","NA","NA","1","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1089,"3","2009","20",16912,12376,0,0,,,,,,,,0,0,0,0,0,,255,,0,41,0,,4495,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2600.05","2","NA","2","1","2","2","2","1","5","2","1","750.06","719.28","616.94","1","NA","1","NA","1","NA","NA","2","NA","4","4","NA","NA","NA","1","NA","1","1","NA","1","1","1","NA","3","NA","1","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1127,"3","2009","13",35248,25518,0,0,,,,,,,,0,0,0,0,0,,826,,0,0,0,,9730,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","980.01","292.97","1","NA","1","NA","1","2","NA","2","NA","4","4","3","2","1","1","NA","NA","NA","1","1","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1151,"3","2009","24",91550,78039,0,0,,,,,,,,0,0,0,0,0,,44,,0,0,0,,13511,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","2","1","3","3120.06","2","3","2","2","2","2","1","3","6","2","1","NA","889.74","542.47","1","NA","1","NA","1","2","NA","1","210","NA","NA","3","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1152,"4","2009","25",25510,16188,0,0,,,,,,,,0,0,0,0,0,,598,,0,0,0,,9322,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2600.05","NA","NA","2","2","2","1","2","1","6","2","1","NA","763.69","291","1","NA","1","NA","1","2","NA","NA","100","4","4","1","2","1","NA","1","NA","1","NA","NA","1","NA","NA","3","1","1","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1199,"3","2009","11",27676,-11534,0,0,,,,,,,,0,0,0,0,0,,321,,0,0,0,,39211,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","3120.06","3","NA","2","2","2","1","4","1","6","2","1","NA","874.76","631.92","1","NA","1","NA","1","1","NA","2","250","NA","1","NA","2","1","1","1","NA","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1206,"3","2009","14",44989,39895,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5094,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1560.03","3","NA","2","2","2","2","1","1","4","2","1","NA","980.01","1672.56","1","NA","1","NA","1","NA","NA","2","180","4","4","4","NA","1","1","1","NA","NA","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1211,"4","2009","NA",48996,44329,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4667,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","3640.07","3","3","2","2","2","2","2","1","6","2","1","874.76","763.69","715.64","1","NA","1","NA","1","2","NA","NA","198","4","4","NA","2","NA","1","NA","1","1","NA","NA","NA","NA","NA","3","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1242,"4","2009","17",29,-341,0,0,,,,,,,,0,0,0,0,0,,29,,0,0,0,,370,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","6","1560.03","NA","NA","2","2","2","2","4","1","4","2","1","405.61","707.94","460","1","NA","1","NA","1","2","NA","2","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1276,"3","2009","15",36602,36393,0,0,,,,,,,,0,0,0,0,0,,230,,0,0,0,,210,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","3","1872.04","3","NA","2","2","2","2","4","1","4","2","1","NA","874.76","537.07","1","NA","1","NA","1","1","NA","NA","125","NA","4","NA","3","1","1","NA","NA","1","NA","NA","1","1","1","NA","3","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1311,"4","2009","40",61636,56989,0,0,,,,,,,,0,0,0,0,0,,4556,,0,283,0,,4364,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1352.03","NA","2","2","2","2","1","1","1","6","2","1","NA","874.76","972","1","NA","1","NA","1","2","NA","2","120","4","4","NA","2","NA","1","NA","NA","NA","NA","1","NA","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1322,"2","2009","20",81396,74853,0,0,,,,,,,,0,0,31850,0,0,,0,,0,165,0,,6378,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1560.03","3","NA","2","2","2","2","1","1","6","2","1","NA","763.69","1169.5","1","NA","1","NA","1","2","1","2","NA","3","4","NA","3","NA","1","NA","NA","1","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1324,"4","2009","13",35216,28573,0,0,,,,,,,,0,0,0,0,0,,1431,,0,0,0,,6643,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1040.02","2","NA","2","2","2","2","1","1","6","2","1","NA","874.76","848.34","1","NA","1","NA","1","2","NA","NA","NA","4","4","3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1325,"3","2009","20",17954,4916,0,0,,,,,,,,0,0,0,0,0,,104,,0,1509,0,,11528,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","6","4160.08","NA","NA","2","2","2","2","1","1","6","2","1","750.06","980.01","462.7","1","NA","1","NA","1","2","NA","NA","200","4","4","2","3","NA","1","NA","1","NA","1","NA","NA","NA","1","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1332,"3","2009","20",3837,-10817,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14655,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","1","2","2","1","2","5","1","1","NA","763.69","578.98","1","NA","1","NA","1","2","NA","2","118","4","NA","NA","NA","1","1","NA","NA","1","1","1","3","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1340,"3","2009","12",43206,29117,0,0,,,,,,,,0,0,0,0,0,,78,,0,2867,0,,11222,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","4","1","6","2","1","NA","889.74","835.03","1","NA","1","NA","1","NA","NA","2","133","4","4","4","NA","NA","1","NA","NA","NA","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1373,"2","2009","25",20495,10031,0,0,,,,,,,,0,0,0,0,0,,0,,0,222,0,,10242,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","2","2080.04","3","NA","2","2","2","2","1","1","5","2","1","582.41","763.69","360.05","1","NA","1","NA","1","NA","NA","2","135","4","4","2","3","1","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1379,"3","2009","12",81149,78540,0,0,,,,,,,,0,0,0,0,0,,0,,0,146,0,,2463,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1664.03","3","NA","2","2","2","2","1","1","6","2","1","NA","874.76","715.64","1","NA","1","NA","1","NA","NA","2","180","4","NA","1","2","1","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1382,"1","2009","14",6540,3909,0,0,,,,,,,,0,0,0,0,0,,161,,0,0,0,,2631,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2080.04","2","NA","2","2","2","2","1","1","6","2","1","NA","874.76","593.12","1","NA","1","NA","1","2","NA","1","100","3","3","NA","2","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1383,"3","2009","13",26425,19436,0,0,,,,,,,,0,0,0,0,0,,794,,0,0,0,,6988,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","3120.06","1","3","2","2","2","1","1","1","6","2","1","NA","469.15","593.12","1","NA","1","NA","1","2","NA","2","NA","4","4","4","NA","1","2","NA","NA","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1386,"2","2009","17",73425,55482,0,0,,,,,,,,0,0,0,0,0,,0,,0,1161,0,,16782,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1040.02","2","NA","2","2","2","2","4","1","5","2","1","NA","874.76","663.01","1","NA","1","NA","1","2","NA","2","160","4","3","3","4","NA","1","1","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1388,"3","2009","16",7092,4725,0,0,,,,,,,,0,0,0,0,0,,498,,0,0,0,,2366,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","1","1","5","2","1","NA","763.69","737.37","1","NA","1","NA","1","NA","NA","NA","180","1","4","4","2","1","1","NA","1","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1392,"3","2009","32",244,-503,0,0,,,,,,,,0,0,0,0,0,,32,,0,40,0,,707,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","2","1","6","2","1","NA","750.06","548.09","1","NA","1","NA","1","2","NA","2","125","4","1","4","3","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1442,"3","2009","20",15674,11392,0,0,,,,,,,,0,0,0,0,0,,2137,,0,0,0,,4282,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","992.49","1","NA","1","NA","1","NA","NA","NA","114","4","4","2","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1449,"3","2009","22",49033,39933,0,0,,,,,,,,0,0,0,0,0,,71,,0,0,0,,9100,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2080.04","2","3","2","2","2","2","1","1","6","2","1","NA","980.01","548.09","1","NA","1","NA","1","2","NA","2","108","4","4","4","4","1","1","1","1","NA","NA","1","NA","1","NA","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1450,"4","2009","19",14487,11162,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,3325,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","1","1","1","5","2","1","NA","469.15","1055.1","1","NA","1","NA","1","NA","NA","1","NA","4","1","3","NA","NA","1","NA","NA","NA","1","NA","NA","1","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1451,"4","2009","13",40901,39854,0,0,,,,,,,,0,0,0,0,3710,,745,,0,0,0,,1048,"2","NA","2","NA","2","NA","2","1","2","1","1","1","1","1","4","3120.06","NA","NA","2","2","2","2","1","2","4","2","1","750.06","889.74","2224.19","1","NA","1","NA","1","2","NA","2","100","NA","NA","2","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1471,"1","2009","36",6625,2217,0,0,,,,,,,,0,0,0,0,0,,122,,0,0,0,,4409,"2","NA","1","NA","NA","NA","1","1","1","1","1","1","1","1","6","1456.03","3","2","2","2","2","2","1","2","2","2","1","NA","763.69","652.61","1","NA","1","NA","1","2","7","2","64","4","4","3","4","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1476,"3","2009","28",33375,29946,0,0,,,,,,,,0,0,0,0,0,,373,,0,0,0,,3430,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","780.01","2","NA","1","1","2","1","1","1","6","2","1","NA","763.69","350.38","1","NA","1","NA","1","NA","NA","NA","120","4","4","4","3","1","1","NA","NA","NA","NA","NA","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1479,"2","2009","15",14355,9072,0,0,,,,,,,,0,0,0,0,0,,665,,0,0,0,,5284,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2080.04","NA","NA","2","2","2","2","1","2","3","2","1","NA","345.91","567.23","1","NA","1","NA","1","2","NA","2","63","4","4","4","4","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1493,"3","2009","11",66340,55814,0,0,,,,,,,,0,0,0,0,0,,13609,,0,0,0,,10526,"2","NA","2","NA","2","NA","2","1","1","1","1","3","1","1","4","NA","3","NA","2","2","2","2","2","1","3","2","1","NA","763.69","1249.48","1","NA","1","NA","1","1","NA","2","88","2","4","3","NA","1","1","1","NA","NA","NA","NA","1","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",1497,"4","2009","NA",45548,40472,0,0,,,,,,,,0,0,0,0,0,,18729,,0,357,0,,4719,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1040.02","3","NA","2","2","2","1","1","1","6","2","1","NA","874.76","701.81","1","NA","1","NA","1","2","NA","2","260","4","4","4","2","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
