"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RX030","rl010","rl010_f","rl020","rl020_f","rl030","rl030_f","rl040","rl040_f","rl050","rl050_f","rl060","rl060_f","rl070","rl070_f","RX020","RX010"
"2004","SE",40021,787.521440823328,"2",1978,"2","1","1","2","13","1",4002,,,,,,,,,,,,,,,25,25
"2004","SE",40241,787.521440823328,"4",1926,"2","1","4","4","13","1",4024,,,,,,,,,,,,,,,77,78
"2004","SE",40251,787.521440823328,"4",1941,"1","1","1","2","13","1",4025,,,,,,,,,,,,,,,62,63
"2004","SE",40351,787.521440823328,"1",1942,"1","1","1","2","13","NA",4035,,,,,,,,,,,,,,,61,62
"2004","SE",40421,787.521440823328,"1",1982,"2","1","4","3","13","1",4042,,,,,,,,,,,,,,,21,21
"2004","SE",40591,787.521440823328,"1",1981,"2","1","3","2","NA","NA",4059,,,,,,,,,,,,,,,22,23
"2004","SE",40711,787.521440823328,"3",1928,"2","1","1","3","13","1",4071,,,,,,,,,,,,,,,75,75
"2004","SE",40861,787.521440823328,"1",1923,"2","1","3","2","13","1",4086,,,,,,,,,,,,,,,80,80
"2004","SE",41131,787.521440823328,"3",1945,"1","1","3","4","NA","1",4113,,,,,,,,,,,,,,,58,59
"2004","SE",41271,787.521440823328,"1",1923,"2","1","4","3","13","3",4127,,,,,,,,,,,,,,,80,80
"2004","SE",41291,787.521440823328,"2",1924,"2","1","1","4","NA","1",4129,,,,,,,,,,,,,,,79,79
"2004","SE",41331,787.521440823328,"4",1923,"2","1","4","2","13","1",4133,,,,,,,,,,,,,,,80,80
"2004","SE",41381,787.521440823328,"4",1937,"1","1","1","3","NA","1",4138,,,,,,,,,,,,,,,66,66
"2004","SE",41411,787.521440823328,"1",1943,"2","1","4","3","NA","1",4141,,,,,,,,,,,,,,,60,60
"2004","SE",41461,787.521440823328,"4",1949,"2","1","2","2","13","1",4146,,,,,,,,,,,,,,,54,55
"2004","SE",41531,787.521440823328,"2",1959,"1","1","4","4","13","1",4153,,,,,,,,,,,,,,,44,44
"2004","SE",41831,787.521440823328,"3",1954,"2","1","4","3","13","1",4183,,,,,,,,,,,,,,,49,50
"2004","SE",41841,787.521440823328,"2",1952,"1","1","4","2","13","3",4184,,,,,,,,,,,,,,,51,52
"2004","SE",41971,787.521440823328,"1",1939,"1","1","1","2","13","1",4197,,,,,,,,,,,,,,,64,64
"2004","SE",42321,787.521440823328,"1",1959,"1","1","3","2","13","1",4232,,,,,,,,,,,,,,,44,45
"2004","SE",42521,787.521440823328,"2",1927,"2","1","4","2","13","1",4252,,,,,,,,,,,,,,,76,77
"2004","SE",42541,787.521440823328,"1",1923,"2","1","1","3","NA","1",4254,,,,,,,,,,,,,,,80,80
"2004","SE",42591,787.521440823328,"2",1980,"1","1","4","4","13","1",4259,,,,,,,,,,,,,,,23,23
"2004","SE",42641,787.521440823328,"3",1953,"1","1","4","3","13","1",4264,,,,,,,,,,,,,,,50,50
"2004","SE",42861,787.521440823328,"2",1939,"2","1","4","2","13","1",4286,,,,,,,,,,,,,,,64,64
"2004","SE",43051,787.521440823328,"2",1948,"2","1","4","3","13","3",4305,,,,,,,,,,,,,,,55,55
"2004","SE",43321,787.521440823328,"4",1957,"1","1","1","3","13","NA",4332,,,,,,,,,,,,,,,46,47
"2004","SE",43441,787.521440823328,"4",1943,"2","1","4","4","13","1",4344,,,,,,,,,,,,,,,60,60
"2004","SE",43541,787.521440823328,"3",1956,"1","1","1","3","13","3",4354,,,,,,,,,,,,,,,47,48
"2004","SE",43821,787.521440823328,"4",1938,"1","1","1","4","13","1",4382,,,,,,,,,,,,,,,65,66
"2004","SE",43841,787.521440823328,"1",1960,"2","1","1","2","13","NA",4384,,,,,,,,,,,,,,,43,43
"2004","SE",43951,787.521440823328,"3",1963,"1","1","3","3","13","NA",4395,,,,,,,,,,,,,,,40,41
"2004","SE",43991,787.521440823328,"3",1980,"2","1","1","2","NA","1",4399,,,,,,,,,,,,,,,23,23
"2004","SE",44111,787.521440823328,"4",1927,"2","1","4","2","13","1",4411,,,,,,,,,,,,,,,76,76
"2004","SE",44131,787.521440823328,"2",1945,"1","1","1","3","13","3",4413,,,,,,,,,,,,,,,58,58
"2004","SE",44871,787.521440823328,"2",1973,"2","1","1","2","13","1",4487,,,,,,,,,,,,,,,30,30
"2004","SE",45041,787.521440823328,"1",1971,"1","1","3","2","NA","1",4504,,,,,,,,,,,,,,,32,32
"2004","SE",45131,787.521440823328,"1",1982,"2","1","2","2","NA","NA",4513,,,,,,,,,,,,,,,21,22
"2004","SE",45491,787.521440823328,"4",1959,"1","1","3","2","13","3",4549,,,,,,,,,,,,,,,44,45
"2004","SE",45531,787.521440823328,"3",1981,"1","1","1","3","13","3",4553,,,,,,,,,,,,,,,22,23
"2004","SE",46071,787.521440823328,"2",1980,"2","1","3","3","13","1",4607,,,,,,,,,,,,,,,23,23
"2004","SE",46161,787.521440823328,"2",1974,"1","1","1","4","13","1",4616,,,,,,,,,,,,,,,29,30
"2004","SE",46541,787.521440823328,"1",1943,"2","1","1","2","13","3",4654,,,,,,,,,,,,,,,60,61
"2004","SE",46691,787.521440823328,"1",1923,"2","1","3","2","NA","1",4669,,,,,,,,,,,,,,,80,80
"2004","SE",46831,787.521440823328,"3",1968,"1","1","4","2","13","1",4683,,,,,,,,,,,,,,,35,36
"2004","SE",46951,787.521440823328,"1",1928,"2","1","3","4","13","NA",4695,,,,,,,,,,,,,,,75,76
"2004","SE",47181,787.521440823328,"2",1923,"2","1","3","2","13","1",4718,,,,,,,,,,,,,,,80,80
"2004","SE",47581,787.521440823328,"1",1956,"1","1","1","2","NA","1",4758,,,,,,,,,,,,,,,47,48
"2004","SE",47601,787.521440823328,"4",1930,"1","1","4","3","NA","3",4760,,,,,,,,,,,,,,,73,74
"2004","SE",47641,787.521440823328,"2",1936,"2","1","3","3","13","1",4764,,,,,,,,,,,,,,,67,68
"2004","SE",47721,787.521440823328,"4",1980,"1","1","3","3","13","1",4772,,,,,,,,,,,,,,,23,23
"2004","SE",47741,787.521440823328,"4",1967,"2","1","2","3","13","3",4774,,,,,,,,,,,,,,,36,37
"2004","SE",47861,787.521440823328,"1",1928,"2","1","4","3","13","3",4786,,,,,,,,,,,,,,,75,76
"2004","SE",48651,787.521440823328,"1",1961,"1","1","1","2","13","NA",4865,,,,,,,,,,,,,,,42,42
"2004","SE",49001,787.521440823328,"3",1940,"2","1","4","3","13","NA",4900,,,,,,,,,,,,,,,63,64
"2004","SE",49061,787.521440823328,"1",1933,"2","1","3","4","NA","1",4906,,,,,,,,,,,,,,,70,70
"2004","SE",49251,787.521440823328,"2",1960,"2","1","1","3","13","1",4925,,,,,,,,,,,,,,,43,44
"2004","SE",49371,787.521440823328,"3",1936,"2","1","1","3","13","1",4937,,,,,,,,,,,,,,,67,68
"2004","SE",49621,787.521440823328,"4",1979,"2","1","4","4","NA","1",4962,,,,,,,,,,,,,,,24,24
"2004","SE",49811,787.521440823328,"4",1932,"2","1","1","2","13","1",4981,,,,,,,,,,,,,,,71,71
"2004","SE",49921,787.521440823328,"4",1959,"1","1","1","2","NA","1",4992,,,,,,,,,,,,,,,44,45
"2004","SE",49961,787.521440823328,"1",1934,"2","1","3","3","13","3",4996,,,,,,,,,,,,,,,69,70
"2004","SE",50021,787.521440823328,"3",1969,"1","1","4","2","13","1",5002,,,,,,,,,,,,,,,34,35
"2004","SE",50191,787.521440823328,"3",1967,"2","1","1","2","13","1",5019,,,,,,,,,,,,,,,36,37
"2004","SE",50311,787.521440823328,"1",1941,"1","1","1","4","13","1",5031,,,,,,,,,,,,,,,62,63
"2004","SE",50331,787.521440823328,"1",1979,"1","1","4","2","13","1",5033,,,,,,,,,,,,,,,24,25
"2004","SE",50671,787.521440823328,"3",1978,"2","1","4","3","13","1",5067,,,,,,,,,,,,,,,25,26
"2004","SE",50761,787.521440823328,"1",1973,"2","1","1","3","13","3",5076,,,,,,,,,,,,,,,30,31
"2004","SE",50881,787.521440823328,"2",1970,"2","1","1","4","13","NA",5088,,,,,,,,,,,,,,,33,33
"2004","SE",50911,787.521440823328,"4",1972,"1","1","4","2","13","1",5091,,,,,,,,,,,,,,,31,31
"2004","SE",51241,787.521440823328,"2",1968,"1","1","1","2","NA","1",5124,,,,,,,,,,,,,,,35,35
"2004","SE",51651,787.521440823328,"4",1966,"1","1","1","2","NA","1",5165,,,,,,,,,,,,,,,37,38
"2004","SE",51741,787.521440823328,"2",1977,"2","1","3","2","13","1",5174,,,,,,,,,,,,,,,26,27
"2004","SE",51861,787.521440823328,"3",1936,"2","1","4","2","13","1",5186,,,,,,,,,,,,,,,67,67
"2004","SE",51941,787.521440823328,"4",1986,"2","1","4","3","NA","1",5194,,,,,,,,,,,,,,,17,17
"2004","SE",51951,787.521440823328,"2",1973,"2","1","1","3","13","1",5195,,,,,,,,,,,,,,,30,30
"2004","SE",51991,787.521440823328,"4",1937,"1","1","3","3","13","3",5199,,,,,,,,,,,,,,,66,66
"2004","SE",52031,787.521440823328,"1",1968,"2","1","4","2","13","1",5203,,,,,,,,,,,,,,,35,36
"2004","SE",52081,787.521440823328,"4",1923,"1","1","4","2","13","1",5208,,,,,,,,,,,,,,,80,80
"2004","SE",52211,787.521440823328,"2",1977,"2","1","1","4","13","1",5221,,,,,,,,,,,,,,,26,26
"2004","SE",52501,787.521440823328,"3",1951,"1","1","1","3","13","1",5250,,,,,,,,,,,,,,,52,53
"2004","SE",52951,787.521440823328,"4",1975,"1","1","4","3","13","NA",5295,,,,,,,,,,,,,,,28,29
"2004","SE",53051,787.521440823328,"1",1967,"2","1","3","2","13","1",5305,,,,,,,,,,,,,,,36,37
"2004","SE",53591,787.521440823328,"1",1973,"2","1","1","2","NA","1",5359,,,,,,,,,,,,,,,30,31
"2004","SE",53861,787.521440823328,"3",1924,"2","1","3","2","13","1",5386,,,,,,,,,,,,,,,79,79
"2004","SE",54061,787.521440823328,"4",1952,"1","1","1","2","NA","1",5406,,,,,,,,,,,,,,,51,52
"2004","SE",54541,787.521440823328,"1",1959,"1","1","1","2","13","1",5454,,,,,,,,,,,,,,,44,45
"2004","SE",54611,787.521440823328,"3",1966,"1","1","3","2","13","3",5461,,,,,,,,,,,,,,,37,38
"2004","SE",54631,787.521440823328,"4",1964,"2","1","4","2","13","NA",5463,,,,,,,,,,,,,,,39,40
"2004","SE",54701,787.521440823328,"2",1936,"2","1","4","2","13","1",5470,,,,,,,,,,,,,,,67,68
"2004","SE",54871,787.521440823328,"3",1938,"1","1","4","2","NA","1",5487,,,,,,,,,,,,,,,65,66
"2004","SE",55181,787.521440823328,"4",1953,"1","1","4","2","NA","1",5518,,,,,,,,,,,,,,,50,51
"2004","SE",55211,787.521440823328,"1",1936,"2","1","4","2","13","3",5521,,,,,,,,,,,,,,,67,68
"2004","SE",55771,787.521440823328,"3",1943,"2","1","1","3","13","1",5577,,,,,,,,,,,,,,,60,60
"2004","SE",55791,787.521440823328,"1",1978,"2","1","1","2","13","1",5579,,,,,,,,,,,,,,,25,26
"2004","SE",55981,787.521440823328,"1",1972,"2","1","1","3","13","1",5598,,,,,,,,,,,,,,,31,31
"2004","SE",56011,787.521440823328,"3",1972,"2","1","3","2","NA","1",5601,,,,,,,,,,,,,,,31,31
"2004","SE",56261,787.521440823328,"3",1970,"2","1","2","2","13","1",5626,,,,,,,,,,,,,,,33,34
"2004","SE",56381,787.521440823328,"2",1966,"1","1","2","4","13","NA",5638,,,,,,,,,,,,,,,37,38
"2004","SE",56501,787.521440823328,"4",1980,"1","1","1","4","13","1",5650,,,,,,,,,,,,,,,23,23
"2004","SE",57451,787.521440823328,"3",1936,"2","1","1","2","13","1",5745,,,,,,,,,,,,,,,67,68
"2004","SE",57571,787.521440823328,"2",1956,"1","1","1","2","13","1",5757,,,,,,,,,,,,,,,47,47
"2004","SE",57601,787.521440823328,"3",1972,"1","1","3","2","13","1",5760,,,,,,,,,,,,,,,31,32
"2004","SE",57771,787.521440823328,"3",1961,"2","1","1","4","13","3",5777,,,,,,,,,,,,,,,42,42
"2004","SE",57911,787.521440823328,"3",1923,"1","1","4","3","13","1",5791,,,,,,,,,,,,,,,80,80
"2004","SE",58331,787.521440823328,"4",1943,"2","1","4","4","NA","3",5833,,,,,,,,,,,,,,,60,61
"2004","SE",58341,787.521440823328,"2",1986,"2","1","4","2","13","1",5834,,,,,,,,,,,,,,,17,17
"2004","SE",58361,787.521440823328,"3",1968,"2","1","4","3","13","3",5836,,,,,,,,,,,,,,,35,35
"2004","SE",58491,787.521440823328,"2",1968,"1","1","4","2","13","1",5849,,,,,,,,,,,,,,,35,36
"2004","SE",58521,787.521440823328,"3",1928,"1","1","1","4","NA","1",5852,,,,,,,,,,,,,,,75,75
"2004","SE",58671,787.521440823328,"1",1958,"1","1","4","3","13","1",5867,,,,,,,,,,,,,,,45,46
"2004","SE",58871,787.521440823328,"4",1960,"2","1","1","2","13","1",5887,,,,,,,,,,,,,,,43,44
"2004","SE",58971,787.521440823328,"3",1972,"1","1","4","2","13","NA",5897,,,,,,,,,,,,,,,31,32
"2004","SE",59161,787.521440823328,"3",1923,"2","1","1","4","13","1",5916,,,,,,,,,,,,,,,80,80
"2004","SE",59261,787.521440823328,"4",1959,"1","1","4","4","13","1",5926,,,,,,,,,,,,,,,44,45
"2004","SE",59431,787.521440823328,"4",1932,"2","1","1","3","NA","1",5943,,,,,,,,,,,,,,,71,72
"2004","SE",59661,787.521440823328,"3",1973,"2","1","1","2","NA","1",5966,,,,,,,,,,,,,,,30,31
"2004","SE",59711,787.521440823328,"2",1959,"2","1","1","2","13","1",5971,,,,,,,,,,,,,,,44,45
"2004","SE",59841,787.521440823328,"2",1964,"2","1","1","3","13","NA",5984,,,,,,,,,,,,,,,39,40
"2004","SE",60021,787.521440823328,"2",1923,"2","1","4","2","13","1",6002,,,,,,,,,,,,,,,80,80
"2004","SE",60231,787.521440823328,"2",1980,"1","1","1","3","NA","1",6023,,,,,,,,,,,,,,,23,23
"2004","SE",60301,787.521440823328,"4",1974,"1","1","3","4","13","NA",6030,,,,,,,,,,,,,,,29,30
"2004","SE",60341,787.521440823328,"1",1970,"2","1","4","4","NA","5",6034,,,,,,,,,,,,,,,33,34
"2004","SE",60421,787.521440823328,"3",1923,"2","1","3","3","NA","1",6042,,,,,,,,,,,,,,,80,80
"2004","SE",60641,787.521440823328,"1",1936,"2","1","1","2","13","3",6064,,,,,,,,,,,,,,,67,68
"2004","SE",60741,787.521440823328,"4",1971,"1","1","1","3","NA","3",6074,,,,,,,,,,,,,,,32,32
"2004","SE",60881,787.521440823328,"2",1969,"1","1","3","4","13","1",6088,,,,,,,,,,,,,,,34,34
"2004","SE",61581,787.521440823328,"3",1974,"2","1","3","4","13","1",6158,,,,,,,,,,,,,,,29,29
"2004","SE",61891,787.521440823328,"1",1974,"2","1","1","2","13","NA",6189,,,,,,,,,,,,,,,29,29
"2004","SE",62031,787.521440823328,"1",1927,"2","1","3","2","13","NA",6203,,,,,,,,,,,,,,,76,77
"2004","SE",62061,787.521440823328,"4",1960,"1","1","1","3","13","1",6206,,,,,,,,,,,,,,,43,44
"2004","SE",62091,787.521440823328,"4",1927,"2","1","3","2","13","5",6209,,,,,,,,,,,,,,,76,76
"2004","SE",62171,787.521440823328,"2",1960,"1","1","4","2","13","1",6217,,,,,,,,,,,,,,,43,44
"2004","SE",62531,787.521440823328,"1",1939,"2","1","3","2","NA","1",6253,,,,,,,,,,,,,,,64,65
"2004","SE",62661,787.521440823328,"1",1956,"1","1","1","2","13","1",6266,,,,,,,,,,,,,,,47,48
"2004","SE",62771,787.521440823328,"3",1941,"1","1","1","3","13","1",6277,,,,,,,,,,,,,,,62,63
"2004","SE",62791,787.521440823328,"3",1981,"1","1","4","4","13","3",6279,,,,,,,,,,,,,,,22,22
"2004","SE",62981,787.521440823328,"2",1923,"2","1","1","2","13","1",6298,,,,,,,,,,,,,,,80,80
"2004","SE",63001,787.521440823328,"3",1923,"2","1","3","2","13","3",6300,,,,,,,,,,,,,,,80,80
"2004","SE",63191,787.521440823328,"4",1936,"2","1","1","2","13","1",6319,,,,,,,,,,,,,,,67,67
"2004","SE",63351,787.521440823328,"3",1981,"1","1","3","2","13","1",6335,,,,,,,,,,,,,,,22,22
"2004","SE",63501,787.521440823328,"3",1930,"1","1","4","3","NA","1",6350,,,,,,,,,,,,,,,73,74
"2004","SE",63621,787.521440823328,"2",1923,"1","1","1","3","13","NA",6362,,,,,,,,,,,,,,,80,80
"2004","SE",63651,787.521440823328,"3",1933,"2","1","1","2","13","NA",6365,,,,,,,,,,,,,,,70,71
"2004","SE",64541,787.521440823328,"2",1948,"1","1","4","2","13","1",6454,,,,,,,,,,,,,,,55,56
"2004","SE",64711,787.521440823328,"1",1923,"2","1","1","2","13","NA",6471,,,,,,,,,,,,,,,80,80
"2004","SE",64801,787.521440823328,"2",1946,"2","1","1","2","13","1",6480,,,,,,,,,,,,,,,57,57
"2004","SE",64821,787.521440823328,"2",1964,"1","1","4","2","13","NA",6482,,,,,,,,,,,,,,,39,39
"2004","SE",64861,787.521440823328,"2",1924,"2","1","3","4","13","1",6486,,,,,,,,,,,,,,,79,80
"2004","SE",65061,787.521440823328,"3",1923,"2","1","2","3","NA","NA",6506,,,,,,,,,,,,,,,80,80
"2004","SE",65331,787.521440823328,"3",1960,"1","1","1","3","13","1",6533,,,,,,,,,,,,,,,43,44
"2004","SE",65561,787.521440823328,"4",1966,"1","1","1","3","13","NA",6556,,,,,,,,,,,,,,,37,37
"2004","SE",65581,787.521440823328,"3",1986,"2","1","3","4","NA","1",6558,,,,,,,,,,,,,,,17,17
"2004","SE",65611,787.521440823328,"3",1923,"2","1","4","3","13","NA",6561,,,,,,,,,,,,,,,80,80
"2004","SE",65751,787.521440823328,"1",1923,"2","1","1","4","NA","NA",6575,,,,,,,,,,,,,,,80,80
"2004","SE",65831,787.521440823328,"2",1923,"2","1","4","3","13","3",6583,,,,,,,,,,,,,,,80,80
"2004","SE",65961,787.521440823328,"2",1976,"1","1","4","3","13","NA",6596,,,,,,,,,,,,,,,27,27
"2004","SE",66211,787.521440823328,"1",1973,"2","1","2","3","13","1",6621,,,,,,,,,,,,,,,30,31
"2004","SE",66261,787.521440823328,"2",1951,"1","1","3","2","13","3",6626,,,,,,,,,,,,,,,52,52
"2004","SE",66351,787.521440823328,"1",1923,"2","1","NA","4","13","3",6635,,,,,,,,,,,,,,,80,80
"2004","SE",66881,787.521440823328,"3",1945,"1","1","4","3","13","NA",6688,,,,,,,,,,,,,,,58,59
"2004","SE",66901,787.521440823328,"1",1923,"2","1","1","2","NA","1",6690,,,,,,,,,,,,,,,80,80
"2004","SE",67021,787.521440823328,"4",1949,"2","1","1","2","13","1",6702,,,,,,,,,,,,,,,54,55
"2004","SE",67051,787.521440823328,"3",1927,"2","1","1","2","13","NA",6705,,,,,,,,,,,,,,,76,77
"2004","SE",67261,787.521440823328,"4",1928,"2","1","1","2","13","1",6726,,,,,,,,,,,,,,,75,75
"2004","SE",67321,787.521440823328,"2",1941,"2","1","3","2","13","1",6732,,,,,,,,,,,,,,,62,63
"2004","SE",67341,787.521440823328,"3",1951,"2","1","1","3","13","1",6734,,,,,,,,,,,,,,,52,53
"2004","SE",67351,787.521440823328,"4",1945,"1","1","4","2","13","1",6735,,,,,,,,,,,,,,,58,59
"2004","SE",67641,787.521440823328,"1",1923,"2","1","3","2","13","1",6764,,,,,,,,,,,,,,,80,80
"2004","SE",67741,787.521440823328,"3",1950,"2","1","4","2","13","NA",6774,,,,,,,,,,,,,,,53,54
"2004","SE",67871,787.521440823328,"2",1939,"1","1","3","3","13","1",6787,,,,,,,,,,,,,,,64,64
"2004","SE",67931,787.521440823328,"1",1956,"1","1","1","2","13","1",6793,,,,,,,,,,,,,,,47,48
"2004","SE",67971,787.521440823328,"1",1923,"2","1","4","4","13","3",6797,,,,,,,,,,,,,,,80,80
"2004","SE",68071,787.521440823328,"4",1983,"1","1","1","4","13","1",6807,,,,,,,,,,,,,,,20,20
"2004","SE",68181,787.521440823328,"4",1978,"2","1","1","3","NA","1",6818,,,,,,,,,,,,,,,25,25
"2004","SE",68541,787.521440823328,"3",1958,"1","1","3","2","13","1",6854,,,,,,,,,,,,,,,45,45
"2004","SE",68801,787.521440823328,"3",1923,"2","1","1","4","13","1",6880,,,,,,,,,,,,,,,80,80
"2004","SE",69051,787.521440823328,"2",1960,"1","1","1","2","13","1",6905,,,,,,,,,,,,,,,43,44
"2004","SE",69791,787.521440823328,"1",1982,"1","1","1","2","13","1",6979,,,,,,,,,,,,,,,21,21
"2004","SE",69901,787.521440823328,"4",1976,"2","1","3","4","13","1",6990,,,,,,,,,,,,,,,27,28
"2004","SE",70031,787.521440823328,"3",1980,"2","1","1","3","13","1",7003,,,,,,,,,,,,,,,23,24
"2004","SE",70181,787.521440823328,"3",1983,"1","1","4","2","13","1",7018,,,,,,,,,,,,,,,20,21
"2004","SE",70191,787.521440823328,"4",1939,"2","1","1","3","13","3",7019,,,,,,,,,,,,,,,64,64
"2004","SE",70341,787.521440823328,"3",1973,"2","1","1","3","13","1",7034,,,,,,,,,,,,,,,30,31
"2004","SE",70551,787.521440823328,"3",1923,"2","1","4","3","NA","3",7055,,,,,,,,,,,,,,,80,80
"2004","SE",70601,787.521440823328,"2",1934,"2","1","4","2","NA","1",7060,,,,,,,,,,,,,,,69,70
"2004","SE",70661,787.521440823328,"2",1960,"1","1","2","3","13","1",7066,,,,,,,,,,,,,,,43,43
"2004","SE",70711,787.521440823328,"1",1923,"2","1","3","3","13","3",7071,,,,,,,,,,,,,,,80,80
"2004","SE",70761,787.521440823328,"3",1958,"1","1","3","3","NA","1",7076,,,,,,,,,,,,,,,45,46
"2004","SE",70771,787.521440823328,"3",1935,"1","1","1","2","13","3",7077,,,,,,,,,,,,,,,68,68
"2004","SE",70871,787.521440823328,"2",1975,"1","1","1","2","13","NA",7087,,,,,,,,,,,,,,,28,29
"2004","SE",70881,787.521440823328,"3",1977,"2","1","4","4","13","NA",7088,,,,,,,,,,,,,,,26,27
"2004","SE",70991,787.521440823328,"2",1938,"1","1","1","2","NA","1",7099,,,,,,,,,,,,,,,65,66
"2004","SE",71031,787.521440823328,"4",1923,"1","1","1","2","13","3",7103,,,,,,,,,,,,,,,80,80
"2004","SE",71091,787.521440823328,"3",1942,"1","1","4","4","13","3",7109,,,,,,,,,,,,,,,61,62
"2004","SE",71571,787.521440823328,"1",1923,"2","1","3","4","13","3",7157,,,,,,,,,,,,,,,80,80
"2004","SE",71591,787.521440823328,"1",1939,"1","1","1","4","NA","1",7159,,,,,,,,,,,,,,,64,64
"2004","SE",71651,787.521440823328,"2",1952,"1","1","1","2","13","1",7165,,,,,,,,,,,,,,,51,52
"2004","SE",71681,787.521440823328,"2",1942,"1","1","1","2","13","1",7168,,,,,,,,,,,,,,,61,61
"2004","SE",71731,787.521440823328,"1",1971,"1","1","1","2","13","3",7173,,,,,,,,,,,,,,,32,33
"2004","SE",71791,787.521440823328,"2",1974,"1","1","1","3","13","NA",7179,,,,,,,,,,,,,,,29,30
"2004","SE",71861,787.521440823328,"1",1959,"1","1","4","2","13","1",7186,,,,,,,,,,,,,,,44,45
"2004","SE",72311,787.521440823328,"1",1923,"2","1","1","3","13","1",7231,,,,,,,,,,,,,,,80,80
"2004","SE",72341,787.521440823328,"3",1942,"1","1","4","2","13","3",7234,,,,,,,,,,,,,,,61,62
"2004","SE",72401,787.521440823328,"2",1946,"2","1","4","2","13","1",7240,,,,,,,,,,,,,,,57,58
"2004","SE",73151,787.521440823328,"2",1954,"1","1","4","2","NA","1",7315,,,,,,,,,,,,,,,49,50
"2004","SE",73411,787.521440823328,"4",1973,"2","1","1","4","13","1",7341,,,,,,,,,,,,,,,30,30
"2004","SE",73531,787.521440823328,"3",1923,"2","1","1","4","13","1",7353,,,,,,,,,,,,,,,80,80
"2004","SE",74061,787.521440823328,"4",1936,"2","1","3","3","NA","3",7406,,,,,,,,,,,,,,,67,67
"2004","SE",74411,787.521440823328,"2",1923,"2","1","4","3","13","NA",7441,,,,,,,,,,,,,,,80,80
"2004","SE",74821,787.521440823328,"1",1924,"2","1","4","4","13","1",7482,,,,,,,,,,,,,,,79,80
"2004","SE",74921,787.521440823328,"2",1934,"1","1","1","2","13","1",7492,,,,,,,,,,,,,,,69,69
"2004","SE",75181,787.521440823328,"3",1946,"1","1","3","4","13","1",7518,,,,,,,,,,,,,,,57,57
"2004","SE",75221,787.521440823328,"4",1955,"1","1","4","3","13","NA",7522,,,,,,,,,,,,,,,48,49
"2004","SE",75471,787.521440823328,"3",1968,"1","1","1","2","13","1",7547,,,,,,,,,,,,,,,35,36
"2004","SE",75521,787.521440823328,"4",1973,"2","1","1","4","13","5",7552,,,,,,,,,,,,,,,30,31
"2004","SE",75641,787.521440823328,"3",1923,"2","1","4","3","13","3",7564,,,,,,,,,,,,,,,80,80
"2004","SE",75761,787.521440823328,"4",1977,"2","1","1","3","13","1",7576,,,,,,,,,,,,,,,26,26
"2004","SE",75901,787.521440823328,"4",1925,"1","1","1","3","13","1",7590,,,,,,,,,,,,,,,78,79
"2004","SE",75961,787.521440823328,"1",1941,"1","1","4","4","NA","1",7596,,,,,,,,,,,,,,,62,63
"2004","SE",76021,787.521440823328,"4",1923,"2","1","1","3","13","5",7602,,,,,,,,,,,,,,,80,80
"2004","SE",76091,787.521440823328,"2",1968,"1","1","1","3","13","3",7609,,,,,,,,,,,,,,,35,35
"2004","SE",76171,787.521440823328,"3",1945,"2","1","4","2","13","3",7617,,,,,,,,,,,,,,,58,58
"2004","SE",76221,787.521440823328,"1",1923,"2","1","4","2","13","1",7622,,,,,,,,,,,,,,,80,80
"2004","SE",76231,787.521440823328,"2",1940,"1","1","4","3","13","1",7623,,,,,,,,,,,,,,,63,64
"2004","SE",76311,787.521440823328,"4",1942,"2","1","1","2","NA","1",7631,,,,,,,,,,,,,,,61,62
"2004","SE",76841,787.521440823328,"2",1928,"2","1","3","3","13","3",7684,,,,,,,,,,,,,,,75,76
"2004","SE",77031,787.521440823328,"3",1923,"1","1","1","3","13","1",7703,,,,,,,,,,,,,,,80,80
"2004","SE",77411,787.521440823328,"3",1972,"1","1","4","2","13","1",7741,,,,,,,,,,,,,,,31,32
"2004","SE",77581,787.521440823328,"2",1935,"1","1","1","2","13","1",7758,,,,,,,,,,,,,,,68,68
"2004","SE",77851,787.521440823328,"1",1972,"2","1","1","3","13","1",7785,,,,,,,,,,,,,,,31,31
"2004","SE",77931,787.521440823328,"3",1977,"2","1","1","2","13","NA",7793,,,,,,,,,,,,,,,26,26
