"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH080","HH081","HH090","HH091","HA010","HA020","HA030","HA040","HA050","HA060","HA070","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010","R_HA030","R_HA040","R_HA050","R_HA060","R_HA070"
"2010","SE",978,"2","2010","9",43927,37885,0,0,,,,,,,,,0,0,0,0,0,,93,,0,0,0,,6042,,"2","NA","2","NA","NA","NA","1","1","1","1","1","3","1","1","5","2071.74","3","NA","2","2","2","2","4","NA","2","6","2","1","753.36","NA","512.1","NA","1","NA","1","NA","NA","1","353401","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",982,"4","2010","15",35392,25376,0,0,,,,,,,,,0,0,0,0,0,,5203,,0,0,0,,10016,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2825.1","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","730.1","647.32","NA","1","NA","1","NA","NA","NA","62501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1023,"4","2010","6",34909,25757,0,0,,,,,,,,,0,0,0,0,0,,2092,,0,54,0,,9099,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2354.25","3","NA","2","2","2","2","1","NA","3","1","2","1","NA","817.87","659.28","NA","1","NA","1","NA","2","1","447701","360402","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1050,"3","2010","11",14606,7506,0,0,,,,,,,,,0,0,0,1789,0,,0,,0,483,0,,6617,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2636.76","2","1","2","2","2","NA","1","NA","2","6","2","1","NA","730.1","546.28","NA","1","NA","1","NA","2","NA","324401","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1051,"4","2010","52",451973,437577,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14396,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1412.55","3","NA","2","2","2","1","1","NA","2","4","1","1","NA","730.1","1032.67","NA","1","NA","1","NA","1","1","169202","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1088,"3","2010","11",30252,23132,0,0,,,,,,,,,0,0,0,0,0,,108,,0,156,0,,6964,,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","4","NA","3","3","1","2","2","1","1","NA","3","3","2","1","781.61","NA","452.67","NA","1","NA","1","NA","1","1","638802","644401","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1094,"2","2010","15",80701,69177,0,0,,,,,,,,,0,0,16613,0,0,,0,,0,633,0,,10890,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","470.85","3","NA","2","2","2","2","4","NA","2","2","1","1","NA","817.87","552.12","NA","1","NA","1","NA","NA","NA","360401","682002","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1099,"1","2010","81",28426,20223,0,0,,,,,,,,,0,0,0,0,0,,737,,0,153,0,,8050,,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","4","1883.4","2","2","2","2","1","2","4","NA","2","3","2","1","NA","626.04","575.57","NA","1","NA","1","NA","NA","1","1014301","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1115,"3","2010","9",4999,3792,0,0,,,,,,,,,0,0,0,825,0,,7,,0,0,0,,1208,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1035.87","1","2","2","2","2","2","4","NA","2","5","2","1","NA","517.93","351.16","NA","1","NA","1","NA","NA","1","882902","80802","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1154,"4","2010","15",20472,18508,977,977,,,,,,,,,977,0,0,0,0,,105,,0,0,0,,1964,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1883.4","2","NA","2","2","2","1","1","NA","2","5","2","1","NA","637.34","683.86","NA","1","NA","1","NA","NA","NA","601401","620102","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1179,"4","2010","22",48173,34301,0,0,,,,,,,,,0,0,0,0,0,,0,,0,555,0,,13317,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","NA","2825.1","3","2","2","2","2","1","1","NA","2","6","2","1","NA","NA","923.24","NA","1","NA","1","NA","1","1","309002","667602","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1180,"4","2010","7",18446,15591,0,0,,,,,,,,,0,0,0,0,0,,0,,0,108,0,,2747,,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","4","2825.1","2","NA","2","2","2","2","3","NA","2","2","2","1","NA","542.42","282.6","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1228,"2","2010","18",21682,16367,0,0,,,,,,,,,0,0,0,0,0,,848,,0,533,0,,4781,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","NA","2","6","2","1","NA","817.87","622.75","NA","1","NA","1","NA","1","1","514602","62502","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1235,"3","2010","12",127321,107594,0,0,,,,,,,,,0,0,0,0,0,,340,,0,367,0,,19360,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","5","2","1","NA","730.1","486.39","NA","1","NA","1","NA","1","NA","283501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1240,"2","2010","22",19817,16652,0,0,,,,,,,,,0,0,0,0,0,,1961,,0,0,0,,3165,,"2","NA","2","NA","NA","NA","1","1","1","1","1","3","1","3","6","1506.72","3","NA","2","2","2","2","1","NA","2","3","1","1","NA","626.04","518.69","NA","1","NA","1","NA","NA","1","NA","564202","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1271,"1","2010","15",21160,20964,0,0,,,,,,,,,0,0,0,0,0,,5,,0,0,0,,196,,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","6","1130.04","3","3","2","2","1","2","4","NA","3","2","2","1","NA","NA","231.75","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1308,"4","2010","39",23131,16723,0,0,,,,,,,,,0,0,0,0,0,,15,,0,0,0,,6408,,"2","NA","2","NA","2","NA","1","NA","1","1","1","1","1","1","5","NA","1","NA","2","2","2","2","1","NA","2","6","2","1","NA","542.42","337.13","NA","1","NA","1","NA","1","NA","NA","730902","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1341,"1","2010","15",25311,17824,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7486,,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","6","2354.25","3","2","2","2","2","2","1","NA","2","3","2","1","781.61","637.34","565.11","NA","1","NA","1","NA","2","1","NA","274902","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1354,"4","2010","33",11158,3940,0,0,,,,,,,,,0,0,0,0,0,,79,,0,0,0,,7218,,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","6","1412.55","3","NA","2","2","2","2","4","NA","2","6","2","1","NA","NA","637.91","NA","1","NA","1","NA","NA","1","725501","145201","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1356,"1","2010","39",22706,2272,0,0,,,,,,,,,0,0,0,0,0,,369,,0,2665,0,,17768,,"2","NA","2","NA","1","NA","1","1","1","1","1","1","1","1","4","2165.91","2","3","2","2","2","2","1","NA","2","3","2","1","NA","590.82","1109.23","NA","1","NA","1","NA","NA","1","898101","644401","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1364,"3","2010","15",54944,32058,0,0,,,,,,,,,0,0,0,0,0,,204,,0,799,0,,22086,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","941.7","3","NA","2","1","2","2","1","NA","2","6","2","1","NA","NA","552.12","NA","1","NA","1","NA","1","1","682001","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1373,"2","2010","12",4509,2503,0,0,,,,,,,,,0,0,0,0,0,,871,,0,76,0,,1930,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","2","NA","2","3","2","2","2","2","1","NA","3","1","2","1","NA","NA","301.44","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1405,"3","2010","33",23454,20361,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3093,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1883.4","1","NA","2","2","2","2","1","NA","2","6","2","1","969.95","517.93","437.04","NA","1","NA","1","NA","2","1","31601","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1411,"3","2010","7",26882,16033,0,0,,,,,,,,,0,0,0,0,0,,1757,,0,0,0,,10849,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2354.25","2","NA","2","2","2","2","1","NA","2","5","2","1","NA","626.04","586.68","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1416,"4","2010","32",26055,19542,0,0,,,,,,,,,0,0,0,0,0,,2828,,0,1375,0,,5138,,"2","NA","1","NA","2","NA","1","1","1","1","1","1","1","1","4","2354.25","2","NA","2","2","2","2","4","NA","2","2","1","1","NA","517.93","590.26","NA","1","NA","1","NA","2","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1417,"4","2010","37",22936,17869,0,0,,,,,,,,,0,0,0,0,0,,3876,,0,0,0,,5067,,"2","NA","1","NA","NA","NA","1","1","1","1","1","1","1","1","5","7062.75","3","3","1","2","2","2","4","NA","2","5","1","1","659.19","637.34","443.26","NA","1","NA","1","NA","1","1","NA","921102","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1419,"2","2010","23",16663,14545,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2118,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","5650.2","2","3","2","2","2","2","1","NA","2","5","2","1","141.25","637.34","282.98","NA","1","NA","1","NA","NA","1","477801","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1427,"2","2010","13",12526,9040,0,0,,,,,,,,,0,0,0,0,0,,38,,0,0,0,,3486,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","753.36","3","2","1","2","2","1","1","NA","2","3","2","1","459.27","NA","423.86","NA","1","NA","1","NA","NA","1","NA","271602","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1478,"4","2010","8",31973,17870,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1602,0,,12501,,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","NA","NA","2","NA","2","2","2","2","1","NA","3","6","2","1","NA","637.34","724.36","NA","1","NA","1","NA","3","NA","508001","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1485,"3","2010","13",34721,27653,0,0,,,,,,,,,0,0,0,0,0,,451,,0,196,0,,6871,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2354.25","3","NA","2","2","1","2","4","NA","2","5","2","1","NA","730.1","992.65","NA","1","NA","1","NA","2","1","514602","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1506,"4","2010","16",15980,13863,0,0,,,,,,,,,0,0,0,4712,0,,0,,0,0,0,,2118,,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","3","1","4","1318.38","1","3","2","2","2","2","3","NA","2","4","2","1","NA","542.42","572.27","NA","1","NA","1","NA","1","NA","1086501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1511,"2","2010","13",75247,61724,0,0,,,,,,,,,0,0,0,0,0,,3003,,0,1147,0,,12375,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2354.25","3","NA","2","1","2","2","1","NA","2","5","2","1","NA","637.34","1007.9","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1514,"4","2010","7",25414,20290,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5124,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","9416.99","3","2","2","1","2","2","4","NA","3","5","2","1","NA","817.87","637.72","NA","1","NA","1","NA","NA","1","1017802","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1533,"4","2010","23",41947,34871,0,0,,,,,,,,,0,0,0,0,0,,3571,,0,1079,0,,5998,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2354.25","2","NA","2","2","2","2","1","NA","2","4","2","1","NA","742.53","394.29","NA","1","NA","1","NA","2","NA","1002901","62502","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1537,"4","2010","25",20482,13521,0,0,,,,,,,,,0,0,0,0,0,,135,,0,520,0,,6440,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","4","2","1","376.68","NA","444.48","NA","1","NA","1","NA","1","3","NA","194802","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1549,"4","2010","10",29810,17101,0,0,,,,,,,,,0,0,0,0,0,,0,,0,509,0,,12201,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","4","1883.4","3","NA","2","2","2","1","1","NA","2","2","1","1","NA","730.1","552.12","NA","1","NA","1","NA","2","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1553,"4","2010","13",41307,36160,0,0,,,,,,,,,0,0,0,0,0,,3380,,0,0,0,,5147,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","3","NA","2","NA","2","2","1","2","1","NA","2","2","2","1","NA","NA","359.82","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1558,"3","2010","14",3883,3822,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,0,,57,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","1","1412.55","3","3","2","2","2","NA","3","NA","3","1","2","1","NA","NA","219.7","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1559,"4","2010","14",51251,42534,0,0,,,,,,,,,0,0,0,0,0,,130,,0,0,0,,8718,,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","4","1883.4","3","1","2","2","2","2","1","NA","2","6","2","1","NA","730.1","356.62","NA","1","NA","1","NA","1","1","615502","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1592,"4","2010","64",10946,10300,0,0,,,,,,,,,0,0,0,2162,0,,424,,0,0,0,,646,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","2","4","NA","2","NA","2","2","1","1","1","NA","2","6","2","1","NA","637.34","581.22","NA","1","NA","1","NA","3","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1615,"2","2010","10",36148,28871,0,0,,,,,,,,,0,0,0,0,0,,13,,0,0,0,,7277,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1318.38","2","2","2","2","2","2","1","NA","2","5","2","1","632.16","439.11","433.65","NA","1","NA","1","NA","NA","NA","59501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1622,"3","2010","27",2223,-5178,0,0,,,,,,,,,0,0,0,0,0,,1961,,0,0,0,,7400,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","6","NA","3","NA","2","2","2","2","1","NA","2","5","2","1","NA","517.93","394.29","NA","1","NA","1","NA","1","1","550102","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1625,"4","2010","22",33785,22924,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1097,0,,9764,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1130.04","3","3","1","2","2","2","2","NA","2","1","1","1","NA","NA","682.83","NA","1","NA","1","NA","NA","1","NA","324402","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1626,"2","2010","14",13066,5995,0,0,,,,,,,,,0,0,0,0,0,,0,,0,714,0,,6357,,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","5","NA","3","NA","2","1","2","2","1","NA","2","2","2","1","423.76","637.34","593.36","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1632,"4","2010","35",31588,25869,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5719,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2354.25","2","NA","1","2","2","2","1","NA","2","6","2","1","NA","NA","1007.9","NA","1","NA","1","NA","NA","1","341301","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1663,"1","2010","35",14653,10079,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4574,,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","NA","2","3","2","1","NA","637.34","254.35","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1689,"4","2010","10",575,331,0,0,,,,,,,,,0,0,0,0,0,,0,,0,19,0,,224,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1318.38","3","3","2","1","2","2","4","NA","2","5","2","1","NA","391.46","310.85","NA","1","NA","1","NA","NA","NA","787202","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1699,"2","2010","32",34741,-18182,0,0,,,,,,,,,0,0,0,0,0,,1930,,0,0,0,,52923,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2825.1","3","NA","2","2","2","2","2","NA","2","6","2","1","NA","626.04","622.75","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1709,"1","2010","51",19436,13797,0,0,,,,,,,,,0,0,0,0,0,,503,,0,0,0,,5640,,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","NA","2","4","2","1","NA","637.34","458.8","NA","1","NA","1","NA","2","1","NA","920802","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1712,"3","2010","10",23475,-2935,0,0,,,,,,,,,0,0,0,0,0,,5978,,0,0,0,,26411,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","2","4","2354.25","2","NA","2","2","2","2","4","NA","2","4","2","1","NA","NA","542.61","NA","1","NA","1","NA","1","1","457102","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1758,"4","2010","40",19135,-4485,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,23620,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","6","1883.4","3","2","2","2","2","2","1","NA","2","5","2","1","NA","730.1","952.91","NA","1","NA","1","NA","3","NA","763701","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1769,"4","2010","35",31222,24085,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7136,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","5","2825.1","2","2","2","2","2","2","1","NA","1","5","2","1","NA","637.34","702.79","NA","1","NA","1","NA","2","1","319901","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1784,"1","2010","16",21840,10089,0,0,,,,,,,,,0,0,0,0,0,,254,,0,0,0,,11750,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","4","2","1","NA","817.87","441.09","NA","1","NA","1","NA","1","1","NA","62502","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1785,"4","2010","21",57651,52745,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4906,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2354.25","3","NA","2","1","2","2","4","NA","2","6","1","1","NA","817.87","315.47","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1830,"4","2010","15",9132,5237,0,0,,,,,,,,,0,0,0,0,0,,728,,0,323,0,,3572,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","1","3","1","2","2","1","4","NA","2","1","2","1","470.85","817.87","310.85","NA","1","NA","1","NA","2","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1832,"3","2010","12",64234,54582,0,0,,,,,,,,,0,0,33270,0,0,,0,,0,0,0,,9652,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","7062.75","3","NA","2","2","2","2","1","NA","3","6","2","1","282.51","637.34","359.82","NA","1","NA","1","NA","NA","1","761801","556401","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1843,"4","2010","14",1142,1045,0,0,,,,,,,,,0,0,0,0,0,,583,,0,0,0,,97,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","4","753.36","3","NA","2","1","2","2","3","NA","3","1","2","1","NA","637.34","557.58","NA","1","NA","1","NA","NA","NA","584601","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1885,"1","2010","15",36587,27709,0,0,,,,,,,,,0,0,0,11736,0,,0,,0,0,853,,8024,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","3295.95","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","817.87","756.75","NA","1","NA","1","NA","1","NA","169202","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1902,"4","2010","16",30902,29601,0,0,,,,,,,,,0,0,0,0,0,,956,,0,0,0,,1302,,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","4","753.36","3","NA","2","2","2","1","1","NA","2","3","2","1","452.02","474.8","377.15","NA","1","NA","1","NA","NA","NA","NA","255802","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1908,"1","2010","24",24925,20062,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4863,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","791.12","3","NA","1","2","2","2","1","NA","2","6","2","1","360.11","474.8","524.34","NA","1","NA","1","NA","1","2","455601","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1915,"3","2010","15",32248,29133,0,0,,,,,,,,,0,778,0,0,0,,36,,0,0,0,,3115,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2354.25","2","NA","2","2","2","1","2","NA","2","6","2","1","NA","637.34","598.26","NA","1","NA","1","NA","NA","NA","364601","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1929,"4","2010","14",12722,9440,0,0,,,,,,,,,0,0,0,0,0,,2291,,0,0,0,,3282,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2354.25","NA","NA","2","2","2","2","3","NA","2","4","2","1","NA","637.34","670.4","NA","1","NA","1","NA","1","1","40902","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",1996,"3","2010","8",41254,40898,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,356,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1130.04","3","NA","2","2","2","2","NA","NA","3","6","2","1","NA","NA","437.42","NA","1","NA","1","NA","2","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",2013,"2","2010","11",22213,16120,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6093,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","941.7","3","NA","2","2","2","2","1","NA","2","2","2","1","NA","NA","941.98","NA","1","NA","1","NA","NA","NA","617801","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",2023,"4","2010","21",32321,32269,0,0,,,,,,,,,0,0,0,0,0,,9,,0,0,0,,52,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1883.4","2","NA","2","2","2","2","1","NA","2","3","2","1","NA","391.46","197.38","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",2048,"4","2010","33",19827,9726,0,0,,,,,,,,,0,0,0,0,0,,548,,0,430,0,,9671,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1412.55","3","NA","2","2","2","2","1","NA","2","4","2","1","NA","NA","382.24","NA","1","NA","1","NA","1","1","334701","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",2056,"1","2010","37",7707,1459,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6248,,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","3","4","NA","2","NA","2","2","2","2","4","NA","2","6","2","1","NA","730.1","193.24","NA","1","NA","1","NA","3","1","659701","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",2067,"3","2010","16",21446,11016,0,0,,,,,,,,,0,0,0,0,0,,24,,0,0,0,,10430,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","2","6","2636.76","3","1","2","2","2","2","1","NA","3","6","2","1","NA","626.04","713.62","NA","1","NA","1","NA","2","1","14601","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",2080,"1","2010","19",27875,21467,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,6408,,"2","NA","2","NA","1","NA","1","1","1","1","1","3","1","1","6","NA","1","2","2","2","2","2","1","NA","3","5","2","1","NA","517.93","470.94","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",2089,"3","2010","12",60929,52969,0,0,,,,,,,,,0,0,0,0,0,,108,,0,0,0,,7959,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","1","2354.25","2","NA","2","2","2","2","1","NA","2","6","2","1","474.8","817.87","637.72","NA","1","NA","1","NA","1","1","461201","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",2100,"4","2010","27",19273,17611,0,0,,,,,,,,,0,0,0,0,0,,35,,0,0,0,,1662,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1318.38","3","NA","2","2","1","2","1","NA","2","3","2","1","433.18","542.42","451.45","NA","1","NA","1","NA","1","1","NA","354002","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",2108,"3","2010","13",39659,34235,0,0,,,,,,,,,0,0,0,0,0,,39,,0,0,0,,5424,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","2","1","2","2","2","1","3","NA","2","6","1","1","NA","637.34","1005.36","NA","1","NA","1","NA","NA","1","508001","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",2114,"4","2010","17",10275,7370,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2905,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1883.4","3","NA","2","2","2","2","4","NA","3","3","2","1","NA","637.34","393.07","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
