"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","SE",12301,687.024608501119,"1139.544","2","2012","14","1",1974,"2","2","1","SE","2","NA","5","1","NA","1","NA","NA","3","3","38","NA","l-n","NA","12","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",0,0,52925,0,0,0,1,0,299,0,0,1827,0,0,0,0,1,"9.0298",37,1230,"2","3","NA","NA"
"2012","SE",12311,687.024608501119,"NA","1","2012","35","2",1972,"2","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3","5","44","NA","NA","NA","13","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",3112,307,76460,0,0,0,1,0,0,0,0,0,0,4709,0,0,1,"9.0298",39,1231,"3","7","1","NA"
"2012","SE",12831,687.024608501119,"951.7187","2","2012","14","2",1931,"2","2","1","SE","2","NA","1","7","NA","2","NA","NA","3","0 - 1","25","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","NA","2","NA","2","1",0,399,0,0,0,7014,1,266,0,1081,0,11504,0,0,0,0,1,"9.0298",80,1283,"2","NA","NA","NA"
"2012","SE",12871,687.024608501119,"1362.271","2","2012","14","3",1971,"1","2","1","SE","2","NA","5","6","NA","1","NA","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1",0,0,11141,0,0,0,1,1329,0,0,0,0,0,210,0,0,1,"9.0298",40,1287,"2","2","1","NA"
"2012","SE",12931,687.024608501119,"1309.699","2","2012","NA","1",1964,"1","1","1","SE","2","NA","2","3","NA","NA","NA","NA","3","7","NA","NA","b-e","NA","NA","1","2","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",0,0,0,0,0,575,1,399,27153,0,0,0,0,0,0,0,1,"9.0298",47,1293,"3","2","2","NA"
"2012","SE",13251,687.024608501119,"1621.177","2","2012","NA","4",1960,"1","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3","7","47","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","3","NA","3","2","NA","2","NA",0,1329,109804,0,0,6761,1,399,0,0,0,0,0,0,0,0,1,"9.0298",51,1325,"3","3","1","7"
"2012","SE",13671,687.024608501119,"1108.146","3","2012","18","3",1972,"2","2","3","SE","2","NA","5","2","NA","NA","NA","1","3","2","40","NA","q","NA","13","1","NA","NA","NA","NA","NA","NA","2","2","NA","NA","2","NA",0,0,28331,0,0,210,1,0,0,0,0,0,0,0,0,0,1,"9.0298",39,1367,"3","2","NA","NA"
"2012","SE",13971,687.024608501119,"NA","3","2012","15","2",1931,"1","2","1","SE","2","5","5","7","NA","1","2","NA","1","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","3","NA","3","2","NA","2","NA",0,0,3725,0,0,6100,1,0,-1970,2107,0,9819,0,0,0,0,1,"9.0298",80,1397,"3","2","NA","6"
"2012","SE",14131,687.024608501119,"1268.241","1","2012","12","2",1931,"2","4","3","SE","1","NA","2","7","NA","1","2","NA","3","4","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",47,664,0,0,0,0,1,1196,-19,0,0,6527,0,0,0,0,1,"9.0298",80,1413,"2","2","NA","NA"
"2012","SE",14141,687.024608501119,"NA","2","2012","NA","2",1933,"2","2","1","SE","2","NA","3","7","NA","NA","2","1","2","4","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,1192,1,0,0,1515,0,13779,0,0,0,0,1,"9.0298",78,1414,"2","2","2","NA"
"2012","SE",14251,687.024608501119,"1307.565","3","2012","15","4",1982,"2","2","3","SE","2","NA","5","1","NA","1","NA","NA","3","2","30","NA","j","NA","13","1","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA",0,0,18143,0,0,5727,1,0,0,0,14,0,0,0,0,23559,1,"9.0298",29,1425,"2","6","1","7"
"2012","SE",14351,687.024608501119,"NA","3","2012","22","2",1945,"1","5","2","SE","2","NA","3","7","NA","NA","2","NA","3","0 - 1","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",0,0,0,0,0,0,1,0,-2559,8673,0,22859,0,0,0,0,1,"9.0298",66,1435,"2","6","2","NA"
"2012","SE",14641,687.024608501119,"NA","3","2012","43","2",1985,"1","1","2","SE","2","NA","3","1","NA","NA","1","NA","3","3","NA","NA","l-n","NA","NA","1","2","NA","NA","NA","NA","3","NA","2","2","NA","NA","NA",0,0,23072,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",26,1464,"2","2","1","NA"
"2012","SE",14701,687.024608501119,"NA","1","2012","53","1",1981,"1","NA","3","Other","NA","3","NA","NA","NA","2","NA","NA","3",,"NA","NA","NA","NA","6","1","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",0,0,0,0,0,1723,1,0,0,0,0,0,0,0,0,0,1,"9.0298",30,1470,"3","2","NA","NA"
"2012","SE",14771,687.024608501119,"1108.146","3","2012","16","3",1956,"2","2","2","SE","2","NA","5","1","NA","NA","NA","NA","3","3","40","NA","q","NA","13","2","NA","NA","NA","NA","NA","1","2","NA","1","NA","2","NA",984,1329,29943,0,0,380,1,0,0,0,0,0,0,0,0,0,1,"9.0298",55,1477,"3","6","1","NA"
"2012","SE",14791,687.024608501119,"1307.565","3","2012","37","2",1978,"2","1","1","SE","1","NA","5","6","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",0,0,0,0,0,4396,1,133,0,0,0,0,0,0,0,0,1,"9.0298",33,1479,"2","2","1","NA"
"2012","SE",14801,687.024608501119,"1108.146","1","2012","20","1",1974,"1","2","1","SE","2","NA","4","4","NA","NA","NA","NA","3","2","40","NA","j","NA","NA","NA","2","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",0,133,0,0,0,7348,1,310,45058,0,0,0,0,0,0,0,1,"9.0298",37,1480,"3","7","1","NA"
"2012","SE",15441,687.024608501119,"1307.565","4","2012","22","1",1979,"1","2","1","EU","1","3","2","5","NA","2","2","NA","NA","9","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA",2571,1326,499,0,0,2104,1,303,0,154,330,0,0,320,0,0,1,"9.0298",32,1544,"2","6","NA","NA"
"2012","SE",15481,687.024608501119,"1108.146","2","2012","29","2",1983,"1","1","1","SE","2","NA","3","1","NA","1","NA","NA","3","7","30","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,0,0,0,8035,1,0,0,0,25447,0,0,0,0,0,1,"9.0298",28,1548,"2","2","NA","1"
"2012","SE",15501,687.024608501119,"1362.271","4","2012","25","3",1951,"2","1","1","SE","2","NA","3","10","NA","NA","2","NA","1",,"40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","1","NA","NA","NA","2","NA",0,664,72,0,0,4897,1,0,0,0,0,0,0,0,17482,0,1,"9.0298",60,1550,"2","6","2","NA"
"2012","SE",15521,687.024608501119,"1309.699","1","2012","44","2",1947,"1","2","1","SE","1","3","5","7","NA","2","NA","NA","NA","2","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","2","NA","2","NA",0,0,0,0,0,7100,1,0,815,0,0,8927,0,0,0,0,1,"9.0298",64,1552,"2","7","1","NA"
"2012","SE",15711,687.024608501119,"NA","1","2012","15","1",1931,"2","2","3","SE","2","NA","3","7","NA","NA","NA","NA","3","4","40","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","2","NA","1","NA","NA","NA",15,311,0,0,0,0,1,0,0,0,0,24948,0,0,0,0,1,"9.0298",80,1571,"2","2","NA","NA"
"2012","SE",15771,687.024608501119,"NA","2","2012","NA","2",1931,"1","1","1","SE","2","NA","6","7","NA","NA","2","NA","3","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA",0,0,14995,0,0,8270,1,532,0,0,0,2398,0,0,0,0,1,"9.0298",80,1577,"3","6","NA","NA"
"2012","SE",15791,687.024608501119,"1175.022","3","2012","10","1",1957,"1","2","1","SE","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","1","3","NA","NA","2","NA",0,399,42318,45,0,9298,1,0,0,0,0,0,0,1577,0,0,1,"9.0298",54,1579,"2","2","2","NA"
"2012","SE",16001,687.024608501119,"NA","1","2012","32","3",1948,"1","5","2","SE","2","NA","3","1","NA","NA","NA","NA","2","8","70","NA","h","NA","13","NA","1","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",627,310,54911,0,0,5381,1,0,0,385,0,365,0,0,0,0,1,"9.0298",63,1600,"2","7","1","NA"
"2012","SE",16051,687.024608501119,"NA","1","2012","38","2",1973,"2","2","3","SE","2","NA","6","1","NA","NA","NA","NA","3","2","45","NA","p","NA","13","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",0,532,41666,0,0,480,1,0,0,0,0,0,0,0,0,0,1,"9.0298",38,1605,"2","6","NA","NA"
"2012","SE",16181,687.024608501119,"NA","1","2012","12","1",1986,"1","1","1","SE","1","3","4","6","NA","NA","2","NA","2",,"20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,0,0,0,66,1,532,0,0,0,0,0,0,0,3484,1,"9.0298",25,1618,"3","2","2","NA"
"2012","SE",16261,687.024608501119,"1362.271","4","2012","14","3",1977,"2","1","1","SE","NA","NA","5","1","NA","1","NA","NA","3","3","NA","NA","p","NA","12","NA","2","NA","NA","NA","NA","NA","1","3","2","NA","NA","NA",0,0,28966,0,0,567,1,0,0,0,0,0,0,0,0,0,1,"9.0298",34,1626,"3","2","2","NA"
"2012","SE",16271,687.024608501119,"973.1522","3","2012","18","1",1931,"2","2","3","SE","2","NA","5","7","NA","NA","NA","NA","3","2","39","15","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",31,0,5298,0,0,122,1,0,5298,0,0,29075,0,0,0,0,1,"9.0298",80,1627,"3","2","2","7"
"2012","SE",16601,687.024608501119,"1033.63","2","2012","13","4",1982,"1","1","2","SE","2","NA","5","1","NA","NA","NA","NA","2","0 - 1","40","10","NA","NA","13","1","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",0,0,42007,0,0,3951,1,0,0,0,8699,0,0,0,0,0,1,"9.0298",29,1660,"2","2","NA","NA"
"2012","SE",16831,687.024608501119,"NA","1","2012","16","4",1958,"2","2","3","SE","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",67,0,26853,179,0,12955,1,1329,606,0,0,0,0,667,0,0,1,"9.0298",53,1683,"3","7","2","3"
"2012","SE",16931,687.024608501119,"NA","4","2012","21","1",1931,"2","4","3","SE","2","NA","1","7","NA","1","NA","NA","3","5","34","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","1","2","NA","NA","NA",0,0,0,0,0,3096,1,0,0,0,0,17393,0,0,0,0,1,"9.0298",80,1693,"3","7","NA","NA"
"2012","SE",16941,687.024608501119,"NA","3","2012","23","2",1986,"1","1","3","SE","2","NA","3","1","NA","NA","NA","NA","3","3","NA","NA","b-e","NA","NA","NA","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,26446,0,0,13923,1,0,0,0,0,0,0,0,0,7842,1,"9.0298",25,1694,"2","2","NA","NA"
"2012","SE",16951,687.024608501119,"1362.271","3","2012","27","1",1938,"2","2","1","SE","2","NA","3","7","NA","1","NA","NA","3","9","NA","NA","NA","NA","5","1","NA","NA","NA","NA","NA","3","NA","3","2","NA","2","NA",3270,0,0,0,0,4613,1,509,0,0,0,14004,0,0,0,0,1,"9.0298",73,1695,"2","7","NA","NA"
"2012","SE",17031,687.024608501119,"NA","1","2012","17","1",1944,"2","2","1","SE","2","NA","5","7","NA","1","NA","NA","3","4","40","NA","NA","NA","NA","2","2","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",0,0,7240,0,0,3432,1,0,0,0,10923,0,0,0,0,0,1,"9.0298",67,1703,"3","2","1","NA"
"2012","SE",17321,687.024608501119,"950.0297","1","2012","23","4",1951,"2","2","3","SE","2","NA","3","2","NA","NA","NA","NA","3","3","30","NA","NA","NA","12","1","1","NA","NA","NA","NA","NA","2","2","2","NA","NA","NA",0,133,22093,0,0,6431,1,1286,0,0,0,0,0,0,0,2214,1,"9.0298",60,1732,"2","2","2","NA"
"2012","SE",17601,687.024608501119,"NA","3","2012","11","4",1979,"1","2","3","SE","2","NA","5","1","NA","NA","NA","NA","1",,"40","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",0,0,40585,0,0,1776,1,0,0,0,11053,0,0,0,0,0,1,"9.0298",32,1760,"3","2","2","NA"
"2012","SE",17741,687.024608501119,"1309.699","3","2012","24","4",1945,"1","5","3","SE","1","NA","3","7","NA","1","NA","NA","3","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4","NA","NA","2","NA","2","NA",7,0,0,0,0,8151,1,0,25,0,0,13857,0,0,0,0,1,"9.0298",66,1774,"3","2","NA","NA"
"2012","SE",17751,687.024608501119,"1139.544","1","2012","14","3",1951,"2","5","2","SE","2","NA","3","1","NA","1","NA","NA","3","2","30","NA","p","NA","NA","NA","2","NA","NA","NA","NA","2","2","NA","NA","NA","2","NA",14,0,34191,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",60,1775,"2","2","1","NA"
"2012","SE",17821,687.024608501119,"NA","3","2012","40","1",1941,"2","2","1","SE","2","NA","3","7","NA","NA","NA","NA","3","3","40","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,36456,0,0,0,0,1,"9.0298",70,1782,"2","3","2","NA"
"2012","SE",17841,687.024608501119,"NA","4","2012","30","3",1939,"1","2","3","SE","2","NA","5","7","NA","NA","NA","NA","3","3","28","24","NA","NA","NA","1","2","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",0,0,306,0,0,404,1,0,-2267,7424,0,31368,0,0,0,0,1,"9.0298",72,1784,"2","2","NA","NA"
"2012","SE",18331,687.024608501119,"NA","3","2012","21","3",1977,"1","2","1","SE","2","NA","3","1","NA","NA","NA","1","3","3","37","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,39442,0,0,0,1,0,0,0,0,0,0,119,0,0,1,"9.0298",34,1833,"3","6","2","NA"
"2012","SE",18451,687.024608501119,"1307.565","1","2012","15","2",1948,"2","4","1","SE","2","NA","2","8","NA","1","NA","NA","3","4","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","1","NA","3","2","7","2","3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,18910,0,1,"9.0298",63,1845,"2","2","2","NA"
"2012","SE",18611,687.024608501119,"NA","2","2012","17","2",1937,"2","2","3","Other","2","NA","2","7","NA","1","NA","NA","3","0 - 1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","3","1","NA","NA","NA","NA","NA",0,0,0,0,0,8891,1,0,0,0,0,13609,0,0,0,0,1,"9.0298",74,1861,"2","6","2","NA"
"2012","SE",18621,687.024608501119,"NA","3","2012","20","1",1986,"1","1","1","SE","2","NA","3","1","NA","1","NA","NA","3","8","40","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","2","2","NA","1","NA","2","NA",239,0,29263,0,0,0,1,0,0,0,0,0,0,913,0,0,1,"9.0298",25,1862,"3","2","2","10"
"2012","SE",19091,687.024608501119,"NA","4","2012","13","1",1931,"2","4","1","SE","2","NA","3","7","NA","NA","NA","NA","NA","0 - 1","15","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,0,0,0,0,0,1,115,0,0,0,22813,0,0,0,0,1,"9.0298",80,1909,"2","NA","2","NA"
"2012","SE",19121,687.024608501119,"973.1522","4","2012","20","4",1948,"2","2","2","SE","2","NA","6","1","NA","NA","NA","NA","3","2","35","NA","p","NA","13","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA",0,0,49913,6,0,0,1,0,0,8025,0,0,0,15614,0,0,1,"9.0298",63,1912,"2","2","1","10"
"2012","SE",19261,687.024608501119,"1139.544","2","2012","17","3",1953,"1","2","1","SE","2","NA","6","1","NA","1","NA","NA","1","0 - 1","45","NA","o","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",0,133,65100,0,0,1627,1,0,0,0,0,0,0,0,0,0,1,"9.0298",58,1926,"2","6","1","NA"
"2012","SE",19681,687.024608501119,"973.1522","3","2012","29","1",1979,"2","5","1","SE","2","NA","5","5","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","2","2","NA","2","8",0,0,2842,0,0,0,1,244,0,0,8112,0,0,2437,0,0,1,"9.0298",32,1968,"3","2","2","NA"
"2012","SE",19861,687.024608501119,"1108.146","3","2012","32","1",1947,"1","1","3","SE","2","NA","3","7","NA","1","NA","NA","3","7","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA",0,0,0,0,0,5278,1,0,0,0,0,17521,0,0,0,0,1,"9.0298",64,1986,"2","6","2","NA"
"2012","SE",19931,687.024608501119,"NA","2","2012","25","3",1951,"2","5","1","SE","2","NA","5","1","NA","NA","NA","NA","3","2","32","NA","NA","NA","10","1","2","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,38490,315,0,0,1,659,0,0,0,0,0,0,0,0,1,"9.0298",60,1993,"3","3","NA","NA"
"2012","SE",19951,687.024608501119,"951.7187","1","2012","17","2",1953,"1","5","3","SE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","8","h","NA","NA","NA","1","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",117,0,28999,0,0,0,1,0,29632,0,0,0,0,0,0,0,1,"9.0298",58,1995,"2","2","1","NA"
"2012","SE",20151,687.024608501119,"1575.675","1","2012","23","1",1958,"1","2","2","SE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","NA","p","NA","NA","NA","2","NA","NA","NA","NA","NA","2","3","NA","NA","NA","3",0,0,134936,0,0,4165,1,266,0,0,0,0,0,0,0,0,1,"9.0298",53,2015,"2","7","NA","NA"
"2012","SE",20861,687.024608501119,"1307.565","4","2012","24","3",1931,"2","2","1","SE","2","NA","3","7","NA","NA","NA","NA","3","0 - 1","55","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","3","NA","NA","2","NA",0,266,0,0,0,2092,1,0,7597,0,0,19222,0,0,0,0,1,"9.0298",80,2086,"2","2","NA","NA"
"2012","SE",20981,687.024608501119,"1033.63","1","2012","16","4",1935,"1","2","1","SE","2","NA","3","7","NA","1","NA","NA","2","8","NA","NA","NA","NA","3","NA","2","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",0,399,0,0,0,8123,1,0,0,0,0,22811,0,0,0,0,1,"9.0298",76,2098,"3","2","1","NA"
"2012","SE",21091,687.024608501119,"1309.699","2","2012","12","1",1943,"2","5","2","SE","2","NA","2","7","NA","NA","NA","NA","3","2","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","2","3","2","NA","2","NA",0,0,0,0,0,5838,1,532,-894,0,0,30616,0,0,0,0,1,"9.0298",68,2109,"2","7","2","10"
"2012","SE",21391,687.024608501119,"NA","2","2012","46","2",1963,"1","2","1","SE","2","NA","4","1","NA","1","NA","NA","NA","4","36","NA","b-e","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",0,1329,37136,0,0,5311,1,266,0,0,0,0,0,0,0,0,1,"9.0298",48,2139,"2","6","2","NA"
"2012","SE",21471,687.024608501119,"NA","2","2012","11","3",1986,"2","1","3","SE","2","NA","5","1","NA","1","NA","NA","3","2","NA","2","q","2","NA","1","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",0,0,0,0,0,6564,1,0,0,0,0,0,0,0,0,13030,1,"9.0298",25,2147,"2","6","NA","NA"
"2012","SE",21591,687.024608501119,"1033.63","4","2012","16","2",1931,"2","1","1","SE","2","NA","3","7","NA","1","NA","NA","3","4","NA","NA","NA","NA","4","NA","2","NA","NA","NA","NA","3","1","3","2","NA","1","NA",0,133,0,0,0,7448,1,1329,0,0,0,19819,0,0,0,0,1,"9.0298",80,2159,"3","2","NA","NA"
"2012","SE",21681,687.024608501119,"NA","4","2012","12","4",1977,"1","1","1","SE","1","NA","5","11","NA","1","1","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",0,532,0,0,0,6092,1,0,0,0,0,0,0,0,0,0,1,"9.0298",34,2168,"3","2","2","NA"
"2012","SE",21711,687.024608501119,"NA","2","2012","62","3",1931,"2","5","1","SE","2","3","1","7","NA","NA","2","NA","NA",,"NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",153,752,0,0,0,0,1,797,0,2697,0,7935,0,0,0,0,1,"9.0298",80,2171,"2","6","1","NA"
"2012","SE",21811,687.024608501119,"1033.63","1","2012","17","2",1941,"1","1","1","SE","2","NA","3","7","NA","1","2","NA","2","2","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,18992,0,0,0,0,1,"9.0298",70,2181,"2","2","1","NA"
"2012","SE",21941,687.024608501119,"1307.565","1","2012","28","3",1954,"1","2","1","SE","2","NA","3","1","NA","NA","NA","NA","3","3","40","NA","r-u","NA","8","NA","2","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",0,0,36545,0,0,1176,1,0,0,0,0,0,0,0,0,0,1,"9.0298",57,2194,"2","6","1","1"
"2012","SE",22021,687.024608501119,"1139.544","3","2012","31","3",1957,"1","2","1","SE","2","NA","6","1","NA","NA","NA","NA","3","0 - 1","NA","NA","p","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA",0,0,42011,0,0,0,1,0,-216,0,0,0,0,0,0,0,1,"9.0298",54,2202,"3","2","1","NA"
"2012","SE",22101,687.024608501119,"1268.241","4","2012","18","1",1982,"2","2","1","SE","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","j","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",0,0,39644,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",29,2210,"2","2","2","7"
"2012","SE",22221,687.024608501119,"NA","3","2012","22","4",1931,"2","4","3","SE","1","NA","1","7","NA","2","NA","1","NA","5","24","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","2","NA",0,0,2295,0,0,17560,1,797,0,0,0,8294,0,0,0,0,1,"9.0298",80,2222,"3","6","NA","2"
"2012","SE",22291,687.024608501119,"1139.544","2","2012","15","2",1931,"2","2","3","SE","2","5","2","7","NA","NA","NA","NA","3","9","45","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,664,185,0,0,7365,1,0,2947,2503,0,4680,0,0,0,0,1,"9.0298",80,2229,"3","2","NA","6"
"2012","SE",22411,687.024608501119,"NA","3","2012","18","2",1941,"2","4","3","SE","2","NA","3","7","NA","NA","NA","NA","3","2","40","NA","NA","NA","12","NA","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,471,0,0,0,7626,1,1329,0,146,0,31433,0,0,0,0,1,"9.0298",70,2241,"2","6","NA","8"
"2012","SE",22581,687.024608501119,"1168.482","1","2012","13","1",1931,"2","5","1","SE","2","NA","5","7","NA","NA","NA","NA","3","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA",0,0,0,0,0,7839,1,0,0,4278,0,17426,0,0,0,0,1,"9.0298",80,2258,"2","2","1","1"
"2012","SE",22681,687.024608501119,"1362.271","1","2012","23","1",1951,"2","1","1","SE","2","NA","4","2","NA","NA","NA","NA","3","3","NA","NA","b-e","NA","1","NA","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,244,14627,0,0,7277,1,0,0,0,0,0,0,824,0,0,1,"9.0298",60,2268,"2","2","1","4"
"2012","SE",22941,687.024608501119,"NA","1","2012","12","4",1985,"1","2","3","SE","2","NA","3","1","NA","1","NA","NA","3","7","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA","2","NA",0,0,26836,0,0,12563,1,797,0,0,0,0,0,0,0,0,1,"9.0298",26,2294,"3","5","2","NA"
"2012","SE",23081,687.024608501119,"NA","3","2012","28","4",1939,"1","4","2","SE","2","NA","2","7","NA","NA","2","NA","3","9","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","3","NA","NA","2","NA",0,0,0,0,0,9831,1,399,0,0,0,22905,0,0,0,0,1,"9.0298",72,2308,"3","6","NA","2"
"2012","SE",23271,687.024608501119,"1108.146","4","2012","24","1",1959,"1","2","3","SE","2","NA","3","1","NA","NA","NA","NA","3","3","30","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","2","3","2","3","2","NA",0,0,38371,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",52,2327,"2","2","NA","NA"
"2012","SE",23281,687.024608501119,"1307.565","2","2012","12","3",1933,"2","4","2","SE","2","NA","1","7","NA","1","NA","NA","3","0 - 1","40","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","2","1","NA","2","NA","2","NA",0,1329,0,0,0,10929,1,0,0,0,0,29839,0,0,0,0,1,"9.0298",78,2328,"2","2","NA","NA"
"2012","SE",23371,687.024608501119,"1139.544","3","2012","20","1",1951,"2","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3","5","40","NA","q","NA","NA","1","2","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",0,0,40244,0,0,8582,1,0,-2121,0,0,0,0,0,0,0,1,"9.0298",60,2337,"2","2","2","NA"
"2012","SE",23451,687.024608501119,"1575.675","4","2012","15","3",1964,"1","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","8","40","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","3","1","NA","NA","NA",0,0,33325,0,0,6196,1,0,0,0,0,0,0,0,0,0,1,"9.0298",47,2345,"2","2","2","NA"
