"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010"
"2004","SE",11321,787.521440823328,"1163.5","4","2004","77","1",1981,"2","1","1","SE","2","NA","3","1","NA","NA","2","NA","3","5","29","0","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",0,526,0,21338,0,0,0,0,0,0,0,0,0,0,0,1,1132,"2",22,"1","9.1242"
"2004","SE",11381,787.521440823328,"NA","3","2004","NA","3",1974,"1","1","2","SE","2","NA","3","1","NA","NA","NA","NA","3","3","38","12","0","NA","g","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",568,0,0,47439,1447,2115,0,0,0,0,0,0,0,0,0,1,1138,"2",29,"1","9.1242"
"2004","SE",11431,787.521440823328,"NA","1","2004","75","1",1962,"1","1","2","SE","2","NA","6","1","NA","NA","NA","NA","3","7","40","0","0","NA","f","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",0,0,0,39296,801,0,0,0,0,0,0,0,651,0,0,1,1143,"2",41,"1","9.1242"
"2004","SE",11601,787.521440823328,"1389.1","2","2004","30","2",1935,"2","2","3","SE","2","4","1","5","NA","1","2","NA","NA",,"NA","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","NA","2","NA",0,1973,0,0,0,0,111,0,0,0,15094,0,0,0,0,1,1160,"2",68,"1","9.1242"
"2004","SE",11981,787.521440823328,"1096.4","3","2004","60","1",1924,"2","4","2","SE","1","NA","4","5","NA","NA","2","1","NA","3","40","7","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,4911,0,0,0,0,1,1198,"3",79,"1","9.1242"
"2004","SE",12261,787.521440823328,"1813","2","2004","75","3",1928,"2","2","2","Other","2","NA","NA","5","NA","NA","NA","NA","NA",,"35","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","2","NA","NA","NA",0,0,0,0,0,848,0,0,0,0,20145,0,0,0,0,1,1226,"3",75,"1","9.1242"
"2004","SE",12271,787.521440823328,"1418.5","3","2004","NA","2",1930,"1","4","1","SE","2","NA","3","5","NA","NA","NA","NA","3","0 - 1","36","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",0,0,0,0,0,0,0,0,5708,0,23421,0,0,0,0,1,1227,"3",73,"NA","9.1242"
"2004","SE",12781,787.521440823328,"NA","3","2004","90","4",1936,"2","5","2","SE","2","NA","5","5","NA","NA","2","NA","3","3","40","12","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","1","2","NA","2","NA",0,408,0,0,0,939,0,0,0,0,37006,0,0,0,0,1,1278,"2",67,"1","9.1242"
"2004","SE",12821,787.521440823328,"1068.7","4","2004","50","4",1973,"2","1","3","SE","1","NA","5","1","NA","1","2","NA","3","2","NA","0","0","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","NA","NA","NA","NA","NA",0,696,0,7862,0,0,0,0,0,0,0,0,267,0,0,1,1282,"2",30,"NA","9.1242"
"2004","SE",12881,787.521440823328,"1177.1","2","2004","90","4",1923,"2","2","2","SE","2","NA","NA","5","NA","NA","NA","NA","3",,"40","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",34,263,0,0,0,0,0,0,338,0,23530,0,0,0,0,1,1288,"3",80,"3","9.1242"
"2004","SE",13211,787.521440823328,"1591.2","3","2004","55","1",1948,"1","2","3","SE","2","NA","5","1","NA","NA","NA","NA","3","7","50","12","0","NA","b-e","NA","11","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","1","NA","2","NA",0,263,0,61791,0,0,1117,0,0,0,0,0,0,0,0,1,1321,"3",55,"1","9.1242"
"2004","SE",13931,787.521440823328,"1186.3","1","2004","90","2",1923,"2","1","2","SE","2","NA","5","5","NA","NA","2","NA","3","3","40","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","2","NA",0,0,0,0,0,0,0,0,0,0,21753,0,0,0,0,1,1393,"3",80,"1","9.1242"
"2004","SE",14081,787.521440823328,"NA","1","2004","90","2",1932,"2","4","3","SE","2","NA","5","5","NA","NA","2","NA","3","3","NA","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,19288,0,0,0,0,1,1408,"2",71,"1","9.1242"
"2004","SE",14091,787.521440823328,"1923.7","1","2004","50","3",1954,"2","3","2","EU","1","NA","3","1","NA","NA","2","NA","3","9","NA","0","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",0,0,0,4751,0,0,0,0,0,0,0,0,0,0,0,1,1409,"3",49,"1","9.1242"
"2004","SE",14101,787.521440823328,"2215.1","1","2004","69","1",1926,"2","4","1","SE","2","NA","1","5","NA","NA","2","NA","3","5","24","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",0,0,0,1757,0,0,0,0,52,624,19784,0,0,0,0,1,1410,"2",77,"1","9.1242"
"2004","SE",14201,787.521440823328,"1069.2","2","2004","40","1",1925,"1","2","3","SE","2","NA","NA","5","NA","NA","2","NA","3",,"19","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","6","NA","1",0,1968,0,0,0,99,0,0,0,0,15447,0,0,0,0,1,1420,"2",78,"1","9.1242"
"2004","SE",14591,787.521440823328,"2215.1","1","2004","60","3",1963,"1","2","1","SE","2","NA","5","1","NA","NA","NA","NA","1","2","39","4","0","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA",0,0,0,0,0,0,57526,0,0,0,0,0,0,0,0,1,1459,"2",40,"1","9.1242"
"2004","SE",14651,787.521440823328,"NA","4","2004","65","2",1931,"2","2","1","SE","2","NA","NA","5","NA","1","2","NA","3",,"NA","12","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,17161,0,0,0,0,1,1465,"2",72,"3","9.1242"
"2004","SE",14721,787.521440823328,"1187.6","2","2004","60","2",1950,"2","3","3","SE","2","NA","5","1","NA","NA","NA","NA","NA","2","NA","12","0","NA","o","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","1","NA",0,0,0,41459,2985,341,-1386,0,0,0,0,0,0,0,0,1,1472,"2",53,"1","9.1242"
"2004","SE",14741,787.521440823328,"1250.7","4","2004","40","1",1970,"2","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","4","40","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",0,658,0,29029,0,0,0,0,0,0,0,0,0,0,0,1,1474,"2",33,"1","9.1242"
"2004","SE",15431,787.521440823328,"1353.5","2","2004","40","4",1923,"2","4","3","SE","1","NA","1","5","NA","NA","NA","NA","3","9","40","12","0","NA","NA","NA","13","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",0,1065,0,0,0,0,0,0,0,0,27217,0,0,0,0,1,1543,"3",80,"1","9.1242"
"2004","SE",15451,787.521440823328,"NA","3","2004","70","4",1943,"2","2","3","SE","2","NA","5","1","NA","NA","NA","NA","3","2","NA","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",0,395,0,30541,75,0,0,0,0,0,0,0,0,0,0,1,1545,"3",60,"1","9.1242"
"2004","SE",15661,787.521440823328,"NA","2","2004","70","2",1977,"2","1","1","SE","2","NA","5","1","NA","1","NA","NA","3","2","NA","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",41,658,0,23657,15,0,0,0,0,0,0,0,0,0,0,1,1566,"2",26,"1","9.1242"
"2004","SE",15711,787.521440823328,"1292.7","1","2004","40","1",1971,"1","2","3","SE","2","NA","3","1","NA","1","NA","NA","3","5","NA","0","0","NA","g","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","2","NA",0,0,0,6450,0,383,0,0,0,0,0,0,8214,0,0,1,1571,"2",32,"3","9.1242"
"2004","SE",15731,787.521440823328,"1229.5","1","2004","65","4",1982,"2","1","2","SE","1","NA","3","2","NA","NA","2","NA","NA","4","NA","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",0,1973,0,1559,2,2130,0,0,0,222,0,0,0,0,0,1,1573,"3",21,"3","9.1242"
"2004","SE",15941,787.521440823328,"1091.3","1","2004","50","4",1981,"2","1","1","SE","2","NA","3","3","NA","1","2","NA","3","4","NA","0","12","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","1","NA","NA","NA",0,0,0,5675,0,1358,0,0,0,0,0,0,0,0,10052,1,1594,"2",22,"1","9.1242"
"2004","SE",16001,787.521440823328,"1068.7","4","2004","90","3",1932,"2","2","1","EU","2","NA","5","5","NA","NA","2","NA","3","2","NA","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","6","2","NA",0,0,0,0,0,0,0,0,0,0,15042,0,0,0,0,1,1600,"2",71,"2","9.1242"
"2004","SE",16121,787.521440823328,"NA","1","2004","65","1",1934,"2","5","3","SE","2","NA","3","5","NA","NA","NA","NA","3","3","NA","9","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA",0,416,0,0,0,0,0,0,0,0,25056,0,0,0,0,1,1612,"3",69,"3","9.1242"
"2004","SE",16201,787.521440823328,"1660.2","4","2004","60","2",1942,"2","2","3","SE","1","3","3","2","NA","1","2","NA","NA","4","NA","3","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","1","NA","2","NA",0,0,0,5133,0,0,0,0,0,1614,0,0,0,0,0,1,1620,"2",61,"1","9.1242"
"2004","SE",16211,787.521440823328,"978.1","4","2004","25","1",1932,"2","2","2","SE","2","NA","5","5","NA","NA","NA","NA","NA","2","NA","0","0","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","8","NA","6",1812,390,0,0,0,0,0,0,0,0,19403,0,0,0,0,1,1621,"3",71,"1","9.1242"
"2004","SE",16551,787.521440823328,"1342.3","1","2004","70","4",1959,"2","5","3","SE","2","NA","5","1","NA","NA","2","NA","NA","8","NA","0","0","NA","h","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","1","NA",0,0,0,9324,0,910,0,0,0,0,0,0,0,0,0,1,1655,"2",44,"NA","9.1242"
"2004","SE",16771,787.521440823328,"1172.1","2","2004","80","4",1956,"1","1","2","SE","2","NA","5","1","NA","1","NA","NA","3","2","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","NA","NA",0,0,0,20736,0,0,153,0,0,0,0,0,0,0,0,1,1677,"2",47,"1","9.1242"
"2004","SE",16871,787.521440823328,"1250.7","1","2004","90","3",1970,"1","1","1","SE","2","NA","5","1","NA","NA","NA","NA","3","2","38","12","0","NA","k","NA","5","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","NA","NA",0,502,0,24352,0,0,0,0,0,0,0,0,63,0,0,1,1687,"2",33,"2","9.1242"
"2004","SE",16881,787.521440823328,"NA","4","2004","50","2",1976,"1","1","1","SE","2","2","5","1","NA","NA","2","NA","1","2","NA","9","0","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",0,895,0,709,0,2115,0,0,0,704,0,0,0,0,0,1,1688,"2",27,"1","9.1242"
"2004","SE",16891,787.521440823328,"1069.9","4","2004","85","2",1942,"2","5","1","EU","1","5","1","6","NA","NA","2","NA","NA","5","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA",0,263,0,0,0,0,0,0,0,0,0,0,0,4263,0,1,1689,"2",61,"3","9.1242"
"2004","SE",16971,787.521440823328,"1210.7","4","2004","NA","1",1923,"2","4","3","SE","2","NA","1","5","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","1","7","1","1",14,0,0,0,0,263,0,0,0,0,12062,0,0,0,0,1,1697,"3",80,"4","9.1242"
"2004","SE",17271,787.521440823328,"NA","2","2004","65","3",1935,"2","2","2","SE","1","NA","1","5","NA","NA","NA","NA","3",,"NA","0","0","NA","NA","NA","11","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",0,66,0,0,0,0,0,0,0,0,29385,0,0,0,0,1,1727,"2",68,"2","9.1242"
"2004","SE",17541,787.521440823328,"NA","3","2004","85","4",1924,"2","4","1","SE","2","NA","3","5","NA","NA","NA","NA","3","3","NA","0","0","NA","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,25700,0,0,0,0,1,1754,"2",79,"3","9.1242"
"2004","SE",17681,787.521440823328,"1279.6","3","2004","70","3",1941,"1","5","2","SE","1","3","3","2","NA","2","2","NA","NA","8","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",0,0,0,4173,0,0,-5,0,0,0,748,0,0,2417,0,1,1768,"3",62,"1","9.1242"
"2004","SE",17761,787.521440823328,"NA","3","2004","90","2",1968,"1","1","2","SE","2","NA","5","1","NA","1","NA","NA","1","2","36","0","0","NA","k","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","NA","NA","2","NA",2371,0,0,30327,0,0,0,0,0,0,0,0,108,0,0,1,1776,"3",35,"1","9.1242"
"2004","SE",17781,787.521440823328,"1139","2","2004","53","2",1982,"1","1","2","SE","1","NA","3","1","NA","NA","NA","NA","3","7","40","0","0","NA","g","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","2","NA","2","NA",0,0,0,8452,0,0,0,0,0,0,0,0,0,0,705,1,1778,"2",21,"4","9.1242"
"2004","SE",18271,787.521440823328,"1320.4","4","2004","85","2",1946,"1","1","2","SE","2","NA","2","1","NA","NA","NA","NA","3","3","29","12","0","NA","f","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",0,0,0,35428,0,0,0,0,0,0,0,0,0,0,0,1,1827,"3",57,"1","9.1242"
"2004","SE",18391,787.521440823328,"1163.5","1","2004","85","3",1982,"2","2","3","SE","2","NA","3","NA","NA","NA","2","NA","NA",,"40","0","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","NA","NA","1",0,318,0,3117,0,0,0,0,0,0,0,0,0,0,12768,1,1839,"2",21,"1","9.1242"
"2004","SE",18551,787.521440823328,"1186.3","2","2004","89","2",1973,"2","1","1","SE","1","NA","5","2","NA","1","2","NA","NA","2","NA","8","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",3214,0,0,1412,33,0,0,0,0,18,0,0,0,0,0,1,1855,"3",30,"1","9.1242"
"2004","SE",19021,787.521440823328,"NA","3","2004","90","2",1935,"1","5","1","SE","2","NA","2","5","NA","NA","2","NA","2",,"40","0","12","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","NA","NA","NA","1",5,0,0,0,0,263,0,0,469,0,19474,0,0,0,0,1,1902,"3",68,"1","9.1242"
"2004","SE",19051,787.521440823328,"NA","4","2004","45","3",1956,"2","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","5","NA","0","0","NA","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","NA","NA",0,0,0,24608,44,0,0,0,0,0,0,0,0,0,0,1,1905,"2",47,"1","9.1242"
"2004","SE",19611,787.521440823328,"1320.4","1","2004","27","3",1982,"2","1","3","SE","2","NA","3","3","NA","NA","NA","NA","1","4","23","0","12","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA",0,395,0,3065,0,362,0,0,0,0,0,0,0,0,10319,1,1961,"2",21,"NA","9.1242"
"2004","SE",19791,787.521440823328,"978.1","4","2004","35","1",1980,"2","1","1","SE","2","NA","3","1","NA","NA","2","NA","NA","4","NA","0","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","NA","2","NA","2","NA",0,395,0,15475,0,0,0,0,0,450,0,0,0,0,0,1,1979,"2",23,"3","9.1242"
"2004","SE",19881,787.521440823328,"NA","2","2004","35","1",1954,"2","1","2","SE","2","NA","3","1","NA","NA","NA","NA","3","4","38","12","12","NA","g","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","2","NA",0,0,0,33101,0,0,0,0,0,0,0,0,0,0,0,1,1988,"2",49,"4","9.1242"
"2004","SE",20081,787.521440823328,"NA","4","2004","45","2",1945,"1","5","3","SE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","50","12","0","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",0,1457,0,52363,0,0,0,0,0,0,0,0,18010,0,0,1,2008,"3",58,"3","9.1242"
"2004","SE",20911,787.521440823328,"1076.2","1","2004","60","3",1973,"2","3","2","SE","2","NA","5","1","NA","NA","NA","1","3","3","40","12","0","NA","j","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","2","NA","NA","2","NA",0,182,0,35091,846,0,0,0,0,0,0,0,0,0,0,1,2091,"2",30,"1","9.1242"
"2004","SE",21021,787.521440823328,"1353.5","1","2004","60","4",1974,"1","1","3","SE","2","NA","5","1","NA","NA","NA","NA","3","2","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",0,0,0,0,0,263,0,0,0,0,0,0,0,0,27037,1,2102,"2",29,"1","9.1242"
"2004","SE",21321,787.521440823328,"NA","4","2004","40","1",1953,"2","1","3","SE","2","NA","2","6","NA","1","2","NA","3","8","NA","0","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,9197,0,1,2132,"2",50,"3","9.1242"
"2004","SE",21391,787.521440823328,"NA","1","2004","45","3",1966,"1","1","1","SE","2","NA","5","1","NA","NA","NA","NA","3","3","35","NA","0","NA","b-e","NA","11","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",0,0,0,29337,0,0,0,0,0,0,0,0,0,0,0,1,2139,"2",37,"3","9.1242"
"2004","SE",21611,787.521440823328,"991.3","4","2004","75","1",1960,"2","2","1","SE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","NA","0","0","NA","l-n","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",0,395,0,27306,0,0,0,0,0,0,0,0,0,0,0,1,2161,"2",43,"1","9.1242"
"2004","SE",21631,787.521440823328,"978.1","4","2004","50","3",1959,"1","1","3","SE","2","NA","6","1","NA","NA","NA","NA","2","2","40","12","0","NA","l-n","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",0,789,0,55167,0,0,0,0,0,7823,0,0,4622,0,4661,1,2163,"2",44,"3","9.1242"
"2004","SE",21731,787.521440823328,"1137.1","2","2004","90","2",1930,"1","2","1","SE","2","NA","2","5","NA","1","NA","NA","3","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",0,0,0,0,0,0,0,0,0,0,19729,0,0,0,0,1,2173,"2",73,"1","9.1242"
"2004","SE",22141,787.521440823328,"NA","3","2004","58","2",1923,"2","4","3","SE","1","NA","5","5","NA","1","2","NA","NA",,"NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","1","2","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,11896,0,0,0,0,1,2214,"2",80,"4","9.1242"
"2004","SE",22211,787.521440823328,"NA","4","2004","55","2",1923,"2","4","3","SE","2","NA","5","5","NA","NA","NA","NA","3","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","1",0,0,0,0,0,0,0,0,0,0,10832,0,0,0,0,1,2221,"3",80,"3","9.1242"
"2004","SE",22331,787.521440823328,"NA","2","2004","55","3",1926,"2","4","2","SE","2","NA","3","5","NA","1","2","NA","3","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","2","NA","2","NA",2228,0,0,0,0,0,0,0,0,0,13294,0,0,0,0,1,2233,"2",77,"2","9.1242"
"2004","SE",22501,787.521440823328,"1068.7","3","2004","60","1",1939,"2","5","3","SE","2","NA","3","8","NA","NA","NA","NA","3","4","NA","12","0","NA","NA","NA","12","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",0,353,0,315,0,0,0,0,4771,0,25605,0,0,0,0,1,2250,"3",64,"4","9.1242"
"2004","SE",22601,787.521440823328,"NA","2","2004","32","3",1951,"2","1","2","SE","2","NA","5","2","NA","1","NA","1","3","3","40","0","0","NA","p-q","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",0,441,0,21960,0,3288,386,0,0,0,0,0,0,0,0,1,2260,"3",52,"NA","9.1242"
"2004","SE",23191,787.521440823328,"NA","4","2004","90","4",1937,"2","5","1","SE","2","NA","3","5","NA","NA","NA","NA","3","3","NA","0","3","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","2","NA",92,2937,0,0,0,395,5243,0,1717,0,15606,0,0,0,0,1,2319,"3",66,"1","9.1242"
"2004","SE",23201,787.521440823328,"1279.6","3","2004","30","3",1923,"1","4","3","SE","2","NA","1","5","NA","NA","NA","NA","3",,"NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",0,658,0,0,0,0,0,0,0,0,23535,0,0,0,0,1,2320,"3",80,"1","9.1242"
