"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","SE",1164,"1","2012","23",31540,-9694,0,0,,,,,,,,,0,0,0,0,0,,2288,,0,5744,0,,35491,,"3","3","NA","2","1","2","1","1","1","1","1","3","3876.05","2","NA","2","2","2","2","2","2","4","2","1","830.58","1050.19","622.05","0","1","1",,"1",1,,,,,,"2","100","2","1","1","1","1","3","NA","3","3","3","4","NA","3","NA"
"2012","SE",1202,"2","2012","21",9738,5370,0,0,,,,,,,,,0,0,0,0,0,,111,,0,152,0,,4216,,"3","3","NA","1","1","1","1","1","1","1","1","1","1882.66","2","NA","2","2","2","2","1","2","6","2","1","NA","930.7","1146.54","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","NA","4","4","4","4","3","3","NA","3","NA"
"2012","SE",1230,"2","2012","10",55299,48767,0,0,,,,,,,,,0,0,0,0,0,,247,,0,72,0,,6459,,"3","3","1","1","1","1","1","1","1","1","2","5","2214.89","3","NA","2","2","2","2","1","2","3","2","1","NA","1050.19","659.82","NA","1","1",,"1",1,,,,,,"1","150","1","2","1","1","2","4","4","4","3","4","4","NA","3","NA"
"2012","SE",1231,"3","2012","10",81169,81009,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,160,,"3","3","3","1","1","NA","1","3","1","1","1","3","2768.61","2","3","2","2","2","2","4","1","5","2","1","687.17","NA","685.51","NA","1","1",,"1",1,,,,,,"1","211","1","1","1","1","1","3","4","4","2","3","4","NA","3","NA"
"2012","SE",1283,"1","2012","17",12585,9266,0,0,,,,,,,,,0,0,0,0,0,,0,,0,559,0,,2759,,"3","3","NA","1","1","1","1","1","1","1","1","5","1882.66","3","NA","2","2","2","NA","1","3","6","2","1","NA","NA","785.18","0","1","1",,"1",1,,,,,,"2","270","1","1","1","1","1","4","4","3","3","NA","4","NA","3","NA"
"2012","SE",1287,"4","2012","26",11402,10997,0,0,,,,,,,,,0,0,0,0,0,,51,,0,0,0,,406,,"3","3","3","1","1","1","1","1","1","1","1","4","4429.78","3","NA","2","2","2","1","1","2","4","2","1","NA","1183.75","512.64","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","3","4","4","3","2","3","NA","3","NA"
"2012","SE",1293,"2","2012","17",27611,27592,0,0,,,,,,,,,0,0,0,0,0,,457,,0,3,0,,15,,"3","3","3","1","1","1","1","1","1","1","1","5","2436.38","3","NA","2","2","2","2","3","1","4","2","1","NA","930.7","569.45","44.3","1","1",,"1",1,,,,,,"2","90","1","1","1","1","1","3","4","3","4","2","4","NA","3","NA"
"2012","SE",1325,"3","2012","49",109804,96765,0,0,,,,,,,,,0,0,0,0,0,,0,,0,243,0,,12797,,"3","3","NA","1","1","2","1","1","1","1","1","6","1107.44","NA","NA","2","2","2","2","1","2","2","2","1","NA","NA","865.02","NA","1","1",,"1",1,,,,,,"2","85","1","1","1","1","1","4","3","3","4","4","3","NA","3","NA"
"2012","SE",1367,"3","2012","60",29867,24747,0,0,,,,,,,,,0,0,0,0,0,,1536,,0,0,0,,5121,,"3","3","3","1","1","2","1","1","1","1","3","4","NA","3","3","2","2","2","2","4","3","4","2","1","NA","634.68","739.22","NA","1","1",,"1",1,,,,,,"2","118","1","1","1","1","1","4","4","4","3","1","3","NA","3","NA"
"2012","SE",1397,"2","2012","14",13682,9542,0,0,,,,,,,,,0,0,0,0,0,,0,,0,255,0,,3885,,"3","3","NA","1","1","2","1","1","1","1","1","2","3322.33","2","NA","2","2","2","1","1","3","6","2","1","NA","NA","803.67","NA","1","1",,"1",1,,,,,,"2","232","1","2","1","1","1","4","4","4","2","3","4","NA","3","NA"
"2012","SE",1413,"1","2012","20",6906,2971,0,0,,,,,,,,,0,0,0,0,0,,397,,0,0,0,,3934,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","2","2","4","2","1","NA","NA","796.25","NA","1","1",,"1",1,,,,,,"1","100","1","1","1","1","1","4","4","4","3","2","1","NA","3","NA"
"2012","SE",1414,"2","2012","45",16715,13165,0,0,,,,,,,,,0,0,0,0,0,,1422,,0,0,0,,3550,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","1","NA","2","2","2","2","1","2","4","2","2","824.82","634.68","804","0","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","3","3","3","2","4","2","NA","3","NA"
"2012","SE",1425,"4","2012","8",41727,34969,0,0,,,,,,,,,0,0,0,0,0,,12,,0,0,0,,6758,,"3","3","NA","1","1","1","1","1","1","1","1","5","1661.17","3","NA","2","2","2","2","1","2","6","2","1","NA","1050.19","1280.65","0.02","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","4","4","3","3","NA","2","NA","3","NA"
"2012","SE",1435,"3","2012","21",31806,-9658,0,0,,,,,,,,,0,0,0,0,0,,2832,,0,0,0,,41464,,"3","3","3","NA","1","1","1","1","3","1","1","5","4983.5","2","NA","2","2","2","2","4","2","4","1","1","NA","634.68","532.79","NA","1","1",,"1",1,,,,,,"2","250","1","1","1","1","1","4","3","2","3","NA","3","NA","3","NA"
"2012","SE",1464,"2","2012","27",23302,23246,0,0,,,,,,,,,0,0,0,0,0,,230,,0,0,0,,57,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","1","2","2","4","2","1","2","1","NA","1069.35","842.88","553.72","1","1",,"1",1,,,,,,"2","240","1","1","1","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","SE",1470,"1","2012","13",1,-1677,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,1678,,"3","3","NA","2","1","1","1","1","1","1","NA","5","2491.75","3","NA","2","2","1","2","1","3","6","2","1","687.17","1050.19","517.51","0","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","3","3","4","4","1","4","NA","3","NA"
"2012","SE",1477,"4","2012","12",30235,14604,0,0,,,,,,,,,0,0,0,0,0,,292,,0,1113,0,,14517,,"3","3","NA","1","1","1","1","1","1","1","1","6","2436.38","1","NA","2","2","2","NA","4","2","6","2","1","NA","777.09","1202.13","775.21","1","1",,"1",1,,,,,,"2","150","1","1","1","1","1","4","3","3","4","3","3","NA","3","NA"
"2012","SE",1479,"2","2012","12",0,-3511,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3511,,"3","3","3","1","1","2","1","1","3","1","3","4","1550.42","1","NA","1","2","2","2","4","3","6","2","1","NA","930.7","455.27","NA","1","1",,"1",1,,,,,,"2","140","1","1","1","1","2","3","4","3","3","4","2","NA","3","NA"
"2012","SE",1480,"4","2012","14",49260,38774,0,0,,,,,,,,,0,0,0,0,0,,4202,,0,4112,0,,6374,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","930.7","769.78","0","1","1",,"1",1,,,,,,"2","100","1","1","1","2","1","4","4","4","4","1","3","NA","3","NA"
"2012","SE",1544,"1","2012","16",1506,-3664,0,0,,,,,,,,,0,0,0,0,0,,203,,0,180,0,,4990,,"3","3","3","1","1","1","1","1","1","1","1","4","2768.61","3","NA","2","1","1","2","1","2","2","2","1","NA","NA","929.15","NA","1","1",,"1",1,,,,,,"2","30","1","1","1","1","2","3","3","3","3","4","4","NA","3","NA"
"2012","SE",1548,"3","2012","33",25469,25141,0,0,,,,,,,,,0,0,0,0,0,,22,,0,0,0,,328,,"NA","3","3","1","1","1","1","1","1","1","1","4","4429.78","3","NA","2","2","2","1","2","2","5","2","1","NA","NA","367.34","NA","1","1",,"1",1,,,,,,"2","127","1","1","1","2","1","4","4","4","4","3","4","NA","3","NA"
"2012","SE",1550,"3","2012","10",17604,15091,0,0,,,,,,,,,0,0,0,0,0,,50,,0,37,0,,2476,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","3","5","2","1","NA","NA","609.76","NA","1","1",,"1",1,,,,,,"2","160","1","1","1","1","1","4","3","4","3","3","3","NA","3","NA"
"2012","SE",1552,"1","2012","27",10149,-6820,0,0,,,,,,,,,0,0,0,0,0,,407,,0,0,0,,16969,,"3","3","3","1","1","1","1","1","1","1","1","6","1661.17","3","NA","2","2","2","2","1","1","4","2","1","NA","930.7","1214.76","NA","1","1",,"1",1,,,,,,"2","130","1","1","1","1","1","4","4","4","3","3","3","NA","2","NA"
"2012","SE",1571,"2","2012","17",25626,21852,0,0,,,,,,,,,0,0,0,0,0,,678,,0,0,0,,3774,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","1","2","1","3","2","2","1","NA","NA","809.65","221.49","1","1",,"1",1,,,,,,"2","200","1","1","1","1","NA","3","3","4","4","3","4","NA","3","5"
"2012","SE",1577,"3","2012","25",17393,16760,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,633,,"3","3","3","1","1","2","1","1","1","1","3","4","1107.44","2","3","2","2","2","2","1","2","2","2","1","NA","634.68","588.16","110.74","1","1",,"1",1,,,,,,"2","160","1","1","1","1","1","4","3","4","4","4","4","NA","3","NA"
"2012","SE",1579,"4","2012","21",45827,2299,0,0,,,,,,,,,0,0,0,0,0,,1932,,0,0,0,,43528,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","1183.75","769.78","0","1","1",,"1",1,,,,,,"2","NA","1","1","2","1","1","4","4","4","NA","4","3","NA","3","NA"
"2012","SE",1600,"3","2012","15",56500,47071,0,0,,,,,,,,,0,0,0,0,0,,839,,0,0,0,,9429,,"3","3","NA","1","1","1","1","1","1","1","1","6","1882.66","3","NA","2","2","2","1","4","1","5","2","1","664.47","1183.75","633.35","0","1","1",,"1",1,,,,,,"2","80","1","1","2","1","1","3","4","NA","3","3","4","NA","3","NA"
"2012","SE",1605,"3","2012","29",42532,39612,0,0,,,,,,,,,0,0,0,0,0,,866,,0,0,0,,2921,,"3","3","NA","2","1","2","1","1","1","1","1","2","4983.5","3","NA","2","2","2","2","2","1","4","2","1","NA","777.09","1584.2","0","1","1",,"1",1,,,,,,"2","125","1","1","1","1","1","4","4","3","3","3","2","NA","3","NA"
"2012","SE",1618,"4","2012","21",4011,3060,0,0,,,,,,,,,0,0,0,0,0,,528,,0,49,0,,902,,"3","3","NA","1","1","1","1","1","1","1","3","5","NA","3","NA","2","1","2","2","4","1","2","2","1","863.81","1050.19","357.59","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","3","4","3","NA","4","4","NA","3","NA"
"2012","SE",1626,"2","2012","43",29065,19486,0,0,,,,,,,,,0,0,0,0,0,,99,,0,0,0,,9579,,"3","3","NA","1","1","2","1","1","1","1","3","6","1107.44","3","NA","1","1","2","2","4","3","2","2","1","777.09","1183.75","434.23","0","1","1",,"1",1,,,,,,"2","135","1","1","1","1","1","3","3","4","3","4","4","NA","3","NA"
"2012","SE",1627,"3","2012","23",39672,33975,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5696,,"3","3","NA","1","1","1","1","1","1","1","1","4","1661.17","3","3","2","2","1","2","4","3","5","2","1","NA","930.7","796.03","110.74","1","1",,"1",1,,,,,,"1","240","1","1","1","1","1","4","4","3","2","4","3","NA","3","NA"
"2012","SE",1660,"3","2012","11",50705,27418,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,23287,,"3","3","3","NA","1","2","1","1","1","1","1","6","NA","2","3","2","2","1","2","1","2","6","2","1","NA","930.7","1205.45","NA","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","4","2","4","3","4","3","NA","3","NA"
"2012","SE",1683,"4","2012","14",28127,20736,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7391,,"3","3","NA","1","1","1","1","1","1","1","1","6","1882.66","3","3","2","2","2","2","1","2","6","2","1","NA","1183.75","1112.65","NA","1","1",,"1",1,,,,,,"2","80","1","1","1","1","1","4","4","4","NA","NA","4","NA","3","NA"
"2012","SE",1693,"3","2012","15",17437,10086,0,0,,,,,,,,,0,0,0,0,0,,44,,0,0,0,,7351,,"3","3","3","1","1","1","1","1","1","1","3","4","NA","3","2","2","2","2","2","1","2","6","2","1","664.47","NA","676.76","0","1","1",,"1",1,,,,,,"2","50","1","1","1","1","1","4","3","4","3","NA","4","NA","NA","NA"
"2012","SE",1694,"3","2012","26",36736,29390,0,0,,,,,,,,,0,0,0,0,0,,2448,,0,0,0,,7346,,"3","3","3","1","1","1","1","1","1","1","1","4","2768.61","3","NA","2","2","2","2","4","2","6","2","1","NA","NA","357.93","NA","1","1",,"1",1,,,,,,"2","135","1","1","1","1","1","4","4","4","4","2","3","NA","3","NA"
"2012","SE",1695,"3","2012","9",14412,3006,0,0,,,,,,,,,0,0,0,0,0,,409,,0,0,0,,11406,,"3","3","NA","1","1","1","1","1","1","1","1","5","1661.17","3","NA","2","2","2","1","1","2","3","2","1","NA","911.54","839.11","NA","1","1",,"1",1,,,,,,"2","150","1","1","1","1","1","4","4","4","3","3","3","NA","3","NA"
"2012","SE",1703,"3","2012","16",18202,13066,0,0,,,,,,,,,0,0,0,0,0,,39,,0,571,0,,4565,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2990.1","3","NA","1","2","2","2","4","1","5","2","1","687.17","NA","875.88","NA","1","1",,"1",1,,,,,,"2","127","1","1","1","1","1","3","3","4","3","4","1","NA","2","NA"
"2012","SE",1732,"3","2012","18",25208,24579,0,0,,,,,,,,,0,0,0,0,0,,902,,0,0,0,,629,,"3","3","NA","1","1","1","1","1","1","1","3","4","4429.78","3","3","2","2","1","2","1","1","6","2","1","NA","1050.19","1264.15","88.6","1","1",,"1",1,,,,,,"2","310","1","1","1","1","1","4","4","4","3","4","4","NA","3","NA"
"2012","SE",1760,"3","2012","75",60316,48515,0,0,,,,,,,,,0,0,0,0,0,,8677,,0,211,0,,11590,,"3","3","NA","1","1","1","1","1","1","1","1","6","1661.17","3","NA","2","2","2","2","1","2","6","2","1","NA","911.54","1192.5","387.61","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","3","1","4","3","NA","4","NA","3","NA"
"2012","SE",1774,"2","2012","14",14392,10696,0,0,,,,,,,,,0,0,0,0,0,,510,,0,627,0,,3069,,"3","3","3","1","1","1","1","3","1","1","2","5","1882.66","2","3","2","2","2","2","1","3","6","2","1","NA","930.7","512.3","0","1","1",,"1",1,,,,,,"2","135","1","1","1","1","1","3","3","4","3","3","4","NA","3","NA"
"2012","SE",1775,"3","2012","10",38578,27558,0,0,,,,,,,,,0,0,0,0,0,,4387,,0,0,0,,11020,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","5","2","1","NA","911.54","571","0","1","1",,"1",1,,,,,,"2","140","1","1","2","1","1","4","4","4","3","4","3","NA","3","NA"
"2012","SE",1782,"3","2012","12",37392,26270,0,0,,,,,,,,,0,0,0,0,0,,936,,0,44,0,,11077,,"NA","3","NA","1","1","1","1","1","1","1","3","6","996.7","2","3","2","2","2","2","4","2","6","2","1","NA","634.68","917.96","NA","1","1",,"1",1,,,,,,"2","80","1","1","1","1","1","4","4","4","NA","4","2","NA","3","NA"
"2012","SE",1784,"2","2012","22",36832,24480,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12352,,"3","3","NA","1","1","1","1","1","1","1","1","6","2768.61","3","NA","2","2","2","2","4","2","3","2","1","775.21","634.68","1133.14","0","1","1",,"1",1,,,,,,"2","232","1","1","1","1","1","3","3","4","4","1","3","NA","3","NA"
"2012","SE",1833,"3","2012","9",69846,63973,0,0,,,,,,,,,0,0,0,0,0,,30285,,0,0,0,,5873,,"3","3","NA","1","1","2","1","1","1","1","1","6","3322.33","NA","3","2","2","2","2","4","2","6","2","1","NA","1183.75","820.28","NA","1","1",,"1",1,,,,,,"2","92","1","1","1","1","2","4","3","3","3","3","3","NA","NA","NA"
"2012","SE",1845,"1","2012","14",18981,14972,0,0,,,,,,,,,0,0,0,0,0,,71,,0,0,0,,4009,,"NA","3","NA","1","1","1","1","1","1","1","1","6","996.7","3","3","2","2","2","2","4","3","6","2","1","NA","930.7","785.18","NA","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","4","3","NA","3","NA","3","NA","3","NA"
"2012","SE",1861,"2","2012","39",13907,9245,0,0,,,,,,,,,0,0,0,0,0,,298,,0,786,0,,3877,,"3","3","NA","1","1","1","1","1","1","1","1","5","3322.33","3","NA","2","2","1","2","1","3","3","2","1","NA","NA","749.96","NA","1","1",,"1",1,,,,,,"2","75","1","1","1","1","1","3","3","3","4","NA","3","NA","3","NA"
"2012","SE",1862,"2","2012","18",30344,18834,0,0,,,,,,,,,0,0,0,0,0,,168,,0,337,0,,11174,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","2","2","1","NA","634.23","975.77","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","4","4","4","3","2","3","NA","3","NA"
"2012","SE",1909,"4","2012","11",24170,17870,0,0,,,,,,,,,0,0,0,1357,0,,0,,0,0,0,,6300,,"NA","3","3","1","1","1","1","1","1","1","3","6","NA","1","3","2","2","2","2","2","2","6","2","1","NA","930.7","676.76","88.6","1","1",,"1",1,,,,,,"2","110","1","1","1","1","1","4","4","4","3","NA","4","NA","3","NA"
"2012","SE",1912,"3","2012","7",83032,72778,0,0,,,,,,,,,0,0,0,0,0,,9480,,0,161,0,,10093,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","1","2","2","2","2","2","1","2","6","1","1","777.09","754.72","435.56","NA","1","1",,"1",1,,,,,,"1","170","1","1","1","1","1","4","3","4","3","3","3","NA","3","NA"
"2012","SE",1926,"4","2012","28",70715,58013,0,0,,,,,,,,,0,0,0,5366,0,,248,,0,0,0,,12702,,"3","3","NA","1","1","1","1","1","1","1","1","6","4983.5","3","NA","2","2","2","2","1","2","6","2","1","NA","1050.19","1280.65","184.57","1","1",,"1",1,,,,,,"2","112","1","1","1","1","1","4","4","3","4","NA","3","NA","3","NA"
"2012","SE",1968,"1","2012","NA",14154,11453,0,0,,,,,,,,,0,0,0,0,0,,763,,0,0,0,,2701,,"3","3","NA","1","1","2","1","1","1","1","1","4","1661.17","2","NA","2","2","2","2","1","3","1","2","1","1251.41","NA","586.61","NA","1","1",,"1",1,,,,,,"2","102","1","1","1","1","1","4","4","4","4","4","3","NA","3","NA"
"2012","SE",1986,"3","2012","22",18276,9707,0,0,,,,,,,,,0,0,0,0,0,,755,,0,0,0,,8569,,"3","3","NA","1","1","1","1","1","1","1","1","1","1661.17","3","3","2","2","2","2","1","2","3","2","1","442.98","NA","320.05","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","2","1","3","4","NA","3","4","2","NA","3","NA"
"2012","SE",1993,"4","2012","37",38636,33170,0,0,,,,,,,,,0,0,0,0,0,,146,,0,0,0,,5466,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","NA","NA","2","2","2","2","1","2","6","2","1","NA","1183.75","900.35","0","1","1",,"1",1,,,,,,"2","140","1","1","1","1","1","4","3","4","3","1","4","NA","3","NA"
"2012","SE",1995,"2","2012","12",66544,54350,0,0,,,,,,,,,0,0,0,0,0,,7912,,0,0,0,,12193,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","NA","NA","2","2","2","2","1","2","6","2","1","NA","777.09","707.77","0","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","4","4","3","3","NA","4","NA","3","NA"
"2012","SE",2015,"3","2012","16",134937,69257,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,65680,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","930.7","507.98","NA","1","1",,"1",1,,,,,,"2","140","1","1","1","1","1","3","4","NA","4","4","1","NA","3","NA"
"2012","SE",2086,"3","2012","10",26938,24464,0,0,,,,,,,,,0,0,0,0,0,,119,,0,0,0,,2474,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","1","3","4","2","1","553.72","1050.19","708.99","110.74","1","1",,"1",1,,,,,,"2","41","1","2","1","1","1","4","4","4","3","2","3","NA","3","NA"
"2012","SE",2098,"3","2012","20",22999,18155,0,0,,,,,,,,,0,0,0,0,0,,188,,0,0,0,,4845,,"3","3","NA","1","1","1","1","3","1","1","1","5","NA","3","3","2","2","2","2","1","3","5","2","1","NA","930.7","507.98","NA","1","1",,"1",1,,,,,,"2","NA","1","1","2","1","1","4","4","4","3","4","3","NA","3","NA"
"2012","SE",2109,"1","2012","20",38379,23004,0,0,,,,,,,,,0,0,0,8655,0,,2,,0,189,0,,15187,,"3","3","NA","1","1","1","1","1","1","1","1","6","3322.33","3","NA","2","2","2","2","1","1","6","2","1","NA","634.68","512.3","0","1","1",,"1",1,,,,,,"2","150","1","1","2","1","1","4","4","4","4","4","3","NA","3","NA"
"2012","SE",2139,"1","2012","16",37684,19186,0,0,,,,,,,,,0,0,0,0,0,,549,,0,6003,0,,12496,,"3","3","NA","1","1","1","1","1","1","1","1","6","2214.89","3","NA","2","2","2","2","4","2","5","2","1","841.66","1069.35","508.76","NA","1","1",,"1",1,,,,,,"2","140","2","1","1","1","1","4","NA","3","3","NA","4","NA","3","NA"
"2012","SE",2147,"4","2012","NA",13135,3645,0,0,,,,,,,,,0,0,0,0,0,,105,,0,0,0,,9490,,"3","3","NA","1","1","2","1","1","1","1","1","5","1661.17","3","2","2","2","2","2","4","2","2","2","1","NA","777.09","920.4","0","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","3","4","3","3","4","3","NA","3","NA"
"2012","SE",2159,"2","2012","17",20132,17827,0,0,,,,,,,,,0,0,0,0,0,,314,,0,0,0,,2306,,"3","3","3","1","1","1","1","1","1","1","1","4","1107.44","3","3","2","1","2","2","NA","2","3","2","1","NA","1050.19","619.06","110.74","1","1",,"1",1,,,,,,"2","150","1","1","1","1","1","3","3","4","4","4","3","NA","3","NA"
"2012","SE",2168,"3","2012","36",0,-3079,0,0,,,,,,,,,0,0,0,0,0,,0,,0,48,0,,3031,,"3","3","NA","1","1","1","1","1","1","1","1","NA","NA","3","NA","2","1","2","2","1","2","3","2","1","NA","579.08","651.4","0","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","4","1","4","3","3","3","NA","3","NA"
"2012","SE",2171,"3","2012","NA",10632,5833,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4799,,"3","3","NA","1","1","1","1","1","1","1","1","5","1550.42","3","NA","2","2","2","2","1","3","5","2","1","NA","NA","380.85","33.22","1","1",,"1",1,,,,,,"2","80","1","1","1","1","1","3","3","3","2","3","4","NA","3","NA"
"2012","SE",2181,"1","2012","17",29173,25537,0,0,,,,,,,,,0,0,0,10162,0,,18,,0,19,0,,3616,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1661.17","2","NA","2","2","2","1","4","2","6","2","1","NA","1183.75","832.13","NA","1","1",,"1",1,,,,,,"2","130","1","NA","NA","1","1","3","4","2","4","1","3","NA","3","NA"
"2012","SE",2194,"1","2012","22",37288,31045,0,0,,,,,,,,,0,0,0,0,0,,743,,0,0,0,,6244,,"NA","3","NA","1","1","1","1","1","1","1","2","6","4429.78","2","2","2","1","2","2","4","3","6","2","1","477.75","911.54","517.51","NA","1","1",,"1",1,,,,,,"2","100","1","1","1","1","1","3","4","3","3","3","3","NA","3","NA"
"2012","SE",2202,"4","2012","47",43586,42509,0,0,,,,,,,,,0,0,0,0,0,,1791,,0,265,0,,812,,"3","3","NA","1","1","2","1","1","1","1","1","3","2214.89","NA","NA","2","1","2","2","1","2","1","2","1","NA","930.7","606.99","664.47","1","1",,"1",1,,,,,,"2","135","1","1","1","1","1","4","4","3","3","4","4","NA","3","NA"
"2012","SE",2210,"1","2012","54",42748,35606,0,0,,,,,,,,,0,0,0,0,0,,3104,,0,2801,0,,4341,,"3","3","NA","1","1","2","1","3","3","1","3","4","1107.44","3","NA","2","2","2","2","4","2","2","2","1","732.46","NA","575.32","NA","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","3","4","4","3","3","4","NA","3","NA"
"2012","SE",2222,"2","2012","11",11741,8703,0,0,,,,,,,,,0,0,0,0,0,,1152,,0,423,0,,2615,,"3","3","NA","2","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","1","2","1","NA","930.7","598.24","0","1","1",,"1",1,,,,,,"2","50","1","1","1","1","1","4","4","4","2","4","4","NA","3","NA"
"2012","SE",2229,"4","2012","21",10610,9998,0,0,,,,,,,,,0,0,0,0,0,,295,,0,0,0,,613,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","2","2","1","2","2","4","2","3","1","1","NA","1050.19","275.31","NA","1","1",,"1",1,,,,,,"2","90","1","1","1","1","1","3","4","4","3","4","3","NA","3","NA"
"2012","SE",2241,"1","2012","29",31580,29484,0,0,,,,,,,,,0,0,0,0,0,,0,,0,361,0,,1734,,"3","3","NA","1","1","2","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","1","1","NA","1050.19","1160.27","NA","1","1",,"1",1,,,,,,"1","NA","2","1","1","1","1","4","4","NA","3","4","3","NA","NA","NA"
"2012","SE",2258,"1","2012","21",22426,16964,0,0,,,,,,,,,0,0,0,0,0,,721,,0,0,0,,5461,,"3","3","NA","1","2","1","1","1","1","1","1","6","1661.17","NA","NA","2","2","2","2","1","3","5","2","1","NA","1183.75","868.01","NA","1","1",,"1",1,,,,,,"2","89","1","1","1","1","1","3","2","3","4","3","3","NA","3","NA"
"2012","SE",2268,"2","2012","12",15525,-1880,0,0,,,,,,,,,0,0,0,0,0,,73,,0,0,0,,17404,,"3","3","3","1","1","1","1","1","1","1","3","2","3322.33","3","2","2","2","2","2","4","3","6","2","1","687.17","1183.75","508.76","NA","1","1",,"1",1,,,,,,"1","85","1","1","1","1","2","3","4","3","3","4","4","NA","3","NA"
